"","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean"
"1","Texas.1969.Female",75.7243313120164,75.848507673721,75.965224259532,75.8478863162472,69.3803451009901,69.7551873292724,70.1414302445074,69.7583325841572,5.69366638215906,6.09238086336226,6.47584611005133,6.08955373209001
"2","Texas.1969.Male",67.5041737080439,67.6331258113874,67.7603973898243,67.6347632797785,60.7417613603172,61.0820006516697,61.4250190130516,61.0826067667792,6.17680967040686,6.5573881799207,6.93805281768337,6.55215651299934
"3","Texas.1970.Female",75.9718685027293,76.0784909975477,76.1895237874231,76.0791283021511,69.9500929882134,70.2695257425303,70.6295617822409,70.2712788430233,5.44154273872662,5.80953876465021,6.13485980995968,5.80784945912788
"4","Texas.1970.Male",67.7709858100617,67.879909292791,67.9881174962706,67.8807334837327,61.1261659124928,61.431102423494,61.7500789384359,61.4341291539785,6.11619473163274,6.44776435532811,6.77089575562032,6.44660432975414
"5","Texas.1971.Female",76.2240349511144,76.3346565409688,76.4379473767378,76.3346723681453,70.2854957459568,70.6060089266932,70.9176677141472,70.6027684721481,5.3820973557497,5.72642995366012,6.06918876088098,5.7319038959972
"6","Texas.1971.Male",68.0857350271585,68.2033013616628,68.3101814236281,68.2018160519884,61.6205955965308,61.9087328924067,62.1937980072146,61.9103179853791,6.0027398166105,6.29427845755986,6.59736907521612,6.29149806660934
"7","Texas.1972.Female",76.2871420410511,76.4005824791857,76.5036938132884,76.4006130988445,70.4469859871632,70.7809110482729,71.1272434183561,70.7797326820747,5.26186616312141,5.62174180783919,5.96179811826704,5.62088041676984
"8","Texas.1972.Male",67.9493751927882,68.0562218317314,68.1703913590681,68.0562037231787,61.7216499709156,62.008134920501,62.2909310857972,62.0077228844237,5.7423398477243,6.05294798512725,6.3254914736517,6.04848083875502
"9","Texas.1973.Female",76.4301133417975,76.5424234719706,76.6513478710419,76.5439746271347,70.6451063818412,70.9512361554379,71.2302610022248,70.9461130292218,5.28452269173873,5.59418905709104,5.91990556117338,5.59786159791288
"10","Texas.1973.Male",68.0880983533967,68.1995709769165,68.3123937810644,68.2001631396831,62.0006077386822,62.2651588503629,62.5492699908216,62.2695275807216,5.6148320735721,5.93414616314859,6.22427516027702,5.93063555896153
"11","Texas.1974.Female",76.9522657795677,77.0546310516019,77.1660083336073,77.0556027358141,71.145872376138,71.4245347992354,71.7240803708633,71.4238498182701,5.32950773121827,5.62962159688544,5.92367010435971,5.63175291754404
"12","Texas.1974.Male",68.63318927922,68.738070727797,68.8571823254997,68.7404262939149,62.6101584508264,62.8825479026199,63.1557853277084,62.8837788316922,5.56015040071836,5.8564849404365,6.15810195549601,5.85664746222276
"13","Texas.1975.Female",77.5506390244262,77.6635185030857,77.7627540456435,77.6611580919389,71.7944493920889,72.085785426789,72.3883875322676,72.0837197899135,5.25934452867054,5.57502447289337,5.88850759305198,5.57743830202534
"14","Texas.1975.Male",69.1687576130526,69.2657434383913,69.368956672208,69.2676301426346,63.0219605976445,63.2957154547826,63.5997571270133,63.2952254467243,5.65605010337324,5.97190494345843,6.28408986370745,5.97240469591034
"15","Texas.1976.Female",77.6020079778199,77.7097693658915,77.8039144739275,77.7086176228206,72.2472488077681,72.5533286513038,72.8385312336925,72.5497317930929,4.8487285296331,5.15804231387554,5.48731798722884,5.15888582972776
"16","Texas.1976.Male",69.4782696586782,69.5806837263214,69.6793033199482,69.5798343600194,63.4120785664118,63.6732541447264,63.9647882772047,63.6763058091263,5.59023814745029,5.90837538858733,6.2018659745721,5.90352855089309
"17","Texas.1977.Female",78.0512551915006,78.1588915370803,78.2584131582338,78.1586704246608,72.8848296401251,73.1729254402327,73.4497289177018,73.1682807411756,4.69010304877675,4.98517465974125,5.29885217917059,4.99038968348518
"18","Texas.1977.Male",69.7994480725247,69.9084790678052,70.0103146429156,69.9073069752372,63.7864194937441,64.0388790291833,64.3068939244994,64.0409559848111,5.5872517557352,5.86778679844963,6.13452939621835,5.86635099042606
"19","Texas.1978.Female",78.1448417413384,78.2497230326914,78.3537094943495,78.2510290691265,73.0580338694955,73.3268676356799,73.5918084826728,73.3269608209256,4.62798336042221,4.91986109320221,5.22153793297459,4.92406824820091
"20","Texas.1978.Male",69.9612053359174,70.06447944718,70.1702093144204,70.0642484215429,63.7079833673328,63.9681831848678,64.2128870650068,63.9689620226984,5.82638010004758,6.08918227292655,6.39322294192364,6.09528639884454
"21","Texas.1979.Female",78.2794459829985,78.383095896802,78.4851282146299,78.3811031969521,73.4833009678533,73.7481708638279,74.0385780831403,73.7522479727676,4.31815404880335,4.63325892969595,4.90190244704123,4.62885522418447
"22","Texas.1979.Male",70.1949866541399,70.2944655488633,70.3953609325606,70.2931041151186,63.9364552999932,64.208943946767,64.4855293032174,64.2074134033168,5.80756099146713,6.0862107974609,6.36855888085507,6.08569071180179
"23","Texas.1980.Female",78.3988947319499,78.5030262907616,78.5964082255971,78.5034184707236,73.6446436086856,73.9093733380606,74.1989393994776,73.9090029746349,4.27815632224648,4.59755788187481,4.87029150311927,4.59441549608866
"24","Texas.1980.Male",70.3085199698142,70.4077266269148,70.5152803835575,70.4100035927615,64.3025437854506,64.5438714324113,64.8040033980335,64.5486286940493,5.5994144764487,5.8637500118373,6.12867458902407,5.86137489871216
