"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Maryland.1969.Female",0,"1",0.750981132388316,0.968025833190781,1.217060633319,0.969341871867895,0.122144958155054,0.151867282775081,0.184476713474174,0.152064412600994
"2","Maryland.1969.Female",0,"2",-0.00251789067039166,-0.000485233315617885,0.00112837983367425,-0.000696813938428749,-0.000406277804072421,-7.7013099341833e-05,0.000182832874548602,-0.000109805436917182
"3","Maryland.1969.Female",0,"3",-0.00306319247658211,0.00893427868699837,0.0287735941367052,0.00988074811257184,-0.000486244544723379,0.00139643591226365,0.00435531441391741,0.00155276274830416
"4","Maryland.1969.Female",0,"4",0.176316647158492,0.254122950566166,0.352742309581727,0.257169601157028,0.0282940425205657,0.0398904540661677,0.0551159684470499,0.0404029345375235
"5","Maryland.1969.Female",0,"5",-0.00799508896033056,0.00859011186154655,0.0364109447168214,0.0100447613909734,-0.00125167430555779,0.00135678039913691,0.00578691141544889,0.00157953568604816
"6","Maryland.1969.Female",0,"6",-0.00521195964848686,0.00084926546799258,0.00950105327200099,0.00101745298134992,-0.000823167108911377,0.000135446828632646,0.00149232238401857,0.000159650866488982
"7","Maryland.1969.Female",1,"1",0.000515882808963427,0.0272924234702987,0.0605601581702163,0.0284923606131168,7.76996341666379e-05,0.00429442598385758,0.00931308165247713,0.00447356214032307
"8","Maryland.1969.Female",1,"2",-0.0107684397716811,-0.00351743356006669,0.00425554653353623,-0.00336215721687208,-0.00172526645898046,-0.00054905173945812,0.000672232672919362,-0.000528379120228794
"9","Maryland.1969.Female",1,"3",0.000162254872755032,0.00518234826567813,0.0126270428131259,0.0055758237894889,2.45074783158869e-05,0.000813715459754918,0.00197561194336794,0.000876233059983026
"10","Maryland.1969.Female",1,"4",-0.00507718391958793,0.0123044239488611,0.043647106712596,0.0143850471863872,-0.000764776283067464,0.00193503756082023,0.00671412377003717,0.0022572818609669
"11","Maryland.1969.Female",1,"5",0.0485145144519739,0.0867803381242526,0.134714644690857,0.087858423594953,0.00762762373472093,0.0135855593137261,0.0210961014789409,0.0138057980990415
"12","Maryland.1969.Female",1,"6",-0.00135102883861698,0.0012515931405484,0.00472010937079243,0.00131298597757964,-0.000212928040376465,0.000194329119922549,0.00073690147869189,0.000206164400339037
"13","Maryland.1969.Female",5,"1",-0.0226361360660055,-0.00635249186319303,0.0122446780845863,-0.00603761818608557,-0.003531228724079,-0.00099407814473537,0.00190833007046488,-0.000952500499531192
"14","Maryland.1969.Female",5,"2",-0.00999997534403001,-0.000371533119741941,0.00615989847501858,-0.0007184906982974,-0.00157151965964574,-5.80493608104074e-05,0.000978050734121906,-0.000113476943667389
"15","Maryland.1969.Female",5,"3",-0.00164273384010276,0.000652499399983714,0.00371861645493846,0.000751073048975914,-0.00026021357248406,0.000102444767888739,0.000579312080489053,0.000117545140273399
"16","Maryland.1969.Female",5,"4",-0.000210611553144742,0.00834473245934438,0.0288040124207973,0.00975580104676855,-3.22846265567614e-05,0.00130669589371584,0.00451044529106136,0.00153184978796461
"17","Maryland.1969.Female",5,"5",0.0184020530780323,0.0419557681119256,0.0723390144447191,0.0428448114645299,0.00286360571566148,0.00665653120893126,0.0114814232780621,0.00673450098205134
"18","Maryland.1969.Female",5,"6",-0.00162313667300446,0.000474679609896643,0.00316152406674379,0.000521855112929861,-0.000254586366760832,7.38871057939913e-05,0.000493098266367818,8.19373752874924e-05
"19","Maryland.1969.Female",10,"1",-0.0136186482454633,-0.00232553130395871,0.0133945266372339,-0.00191715898582066,-0.00220417430600383,-0.000362887914977016,0.00217223811410908,-0.000301079981358948
"20","Maryland.1969.Female",10,"2",-0.00216743372571995,0.00379341666256072,0.0135159914562297,0.00446135225422121,-0.000334593991421107,0.000597561030230911,0.00209258581028886,0.000701818815464874
"21","Maryland.1969.Female",10,"3",-0.00148437319196156,0.00267169158524073,0.00926592880906549,0.0029963521480527,-0.000233545298599086,0.000420980126908141,0.00151696942796406,0.000471919171760793
"22","Maryland.1969.Female",10,"4",0.00138197550729926,0.00950422208235347,0.0321498667829702,0.011267730725894,0.000209381659549215,0.00150277888811367,0.00498586353864038,0.001770079294694
"23","Maryland.1969.Female",10,"5",-0.0120352549290196,0.00692129601643292,0.0306367699707863,0.00742625610943565,-0.001911439320731,0.00111127728009065,0.00475203118032383,0.00116374387931255
"24","Maryland.1969.Female",10,"6",-0.000327282569316152,0.00236922241314286,0.00604415626310714,0.00248258343147607,-5.273749683262e-05,0.000370163753453507,0.000988836652604935,0.000391775853493212
"25","Maryland.1969.Female",15,"1",0.00802151173354009,0.0272957202870655,0.0514581184313743,0.0278199579411889,0.00130443138940033,0.00430159212088093,0.00793380510631286,0.00436802842540798
"26","Maryland.1969.Female",15,"2",-0.00977771635965596,-0.00440071835001668,0.00177497098067329,-0.00424797003741454,-0.00153381949327227,-0.000695247668756262,0.000279073156485362,-0.000668240499262184
"27","Maryland.1969.Female",15,"3",0.00145264376868223,0.00736726780795762,0.0178430779851515,0.00793996898370458,0.000227946296176506,0.00115360647342849,0.00290865115836372,0.00124743322998014
"28","Maryland.1969.Female",15,"4",-0.000679595971643588,0.00782295166207716,0.0275615896100374,0.00915469761843661,-0.000107919457038127,0.00124015772937023,0.00418218138462346,0.00143469286684001
