"","stratum.id","LE_white_lcl","LE_white","LE_white_ucl","LE_black_lcl","LE_black","LE_black_ucl","LE_wbgap_lcl","LE_wbgap","LE_wbgap_ucl"
"1","Nevada.1969.Female",74.3862004576652,74.8571286375319,75.2664675359008,68.1850747238376,70.2022246517334,71.9194498321242,2.85004408409878,4.65013355714082,6.67278791884329
"2","Nevada.1969.Male",66.366614435129,66.7862902119419,67.2368100308583,60.6525555986288,62.4643205238968,64.1185486965245,2.66238763219927,4.33222293898084,6.15655022192357
"3","Nevada.1970.Female",74.5457240384808,74.9254609824355,75.3066530715149,68.2839402992034,70.1895287700808,71.876704406898,2.92508921794113,4.72567753074078,6.55471277163252
"4","Nevada.1970.Male",66.5803627799856,66.9384632175422,67.3218698946653,60.9235102605477,62.522414480154,64.0798455603146,2.81331419549351,4.40042521071051,6.09164044798129
"5","Nevada.1971.Female",74.7327199800294,75.100464693009,75.4530351106038,68.8114529328613,70.5274729624562,72.1965770459065,2.84006362728799,4.56945810080778,6.3292469299522
"6","Nevada.1971.Male",66.9747333065005,67.2892695123327,67.6298959920431,61.1698774576184,62.6763672210836,64.1571319908108,3.06218821036086,4.62391711011966,6.21735383662001
"7","Nevada.1972.Female",75.036344833951,75.391353948241,75.7281467130975,69.2895038917984,70.9329381021475,72.4768362873932,2.82457306987928,4.43522633854452,6.14884381805509
"8","Nevada.1972.Male",67.3049072158191,67.6132367446012,67.9150181381547,61.5018098367567,62.9629356213039,64.4358277598055,3.18306692465169,4.64385910699838,6.18438299363299
"9","Nevada.1973.Female",75.3788586497878,75.7081932804192,76.0358168171393,69.7324688886837,71.2493506758927,72.8056096901492,2.86329814290707,4.46606705130652,6.02126356231595
"10","Nevada.1973.Male",67.5161428417454,67.836741413326,68.1387044596768,61.900417491259,63.2524043521575,64.649051000976,3.13805728421567,4.57325265617438,5.9713612239307
"11","Nevada.1974.Female",75.7830719380863,76.1038251464454,76.4505176069716,69.9938029379136,71.432567161443,73.0334226276894,3.04950140284555,4.69225959786252,6.16376158096125
"12","Nevada.1974.Male",67.8610629378231,68.1548242411757,68.4790309656037,62.3074009668315,63.5322368857672,64.9310163480753,3.16134538562091,4.6254969745527,5.9496119744201
"13","Nevada.1975.Female",76.0937859703564,76.4064363215059,76.7329872633628,70.3912605912064,71.8339925242579,73.4342419185788,2.90383197002545,4.5973275471557,6.02176968193631
"14","Nevada.1975.Male",68.1698686754339,68.4643345882367,68.783078341645,62.793007333581,63.9117150280094,65.2544545915589,3.22565599281277,4.5381207190097,5.80546641191716
"15","Nevada.1976.Female",76.356613521155,76.6581087040435,76.9925449145297,70.7678122320993,72.1472323637231,73.7602077540387,2.88964802828449,4.51224623883963,5.94390134869532
"16","Nevada.1976.Male",68.4371639577731,68.7364438794597,69.0099048883326,63.1781609362923,64.3075067834136,65.4499587023242,3.23220389877458,4.43018765436947,5.65241448400274
"17","Nevada.1977.Female",76.5664047731649,76.8763853829956,77.2146904230441,71.0315566502049,72.3969229300521,73.9845081791469,2.92808528092635,4.48892882947792,5.88732729984236
"18","Nevada.1977.Male",68.7277043970399,69.0173941216177,69.2947507719662,63.591782496655,64.6416245727314,65.7721252874157,3.16352784155511,4.38910328019417,5.54638228141227
"19","Nevada.1978.Female",76.7253728431225,77.0195062676007,77.345557092104,71.3528933782497,72.5762189139336,74.1548064399752,2.83647713491462,4.44599893485837,5.64753868739193
"20","Nevada.1978.Male",69.092067294139,69.3588522004137,69.6403530171156,63.8828916499512,64.9081858275376,66.0007149727744,3.28692164708942,4.46709034793205,5.5740536646089
"21","Nevada.1979.Female",76.7719845872403,77.0472285492509,77.3708910360407,71.4823004560843,72.6994757681761,74.1672298407448,2.84729405560739,4.36064467862128,5.51124122652962
"22","Nevada.1979.Male",69.2980575559168,69.5763581328939,69.8611104501128,64.2551230152985,65.1753422385465,66.1825299472464,3.37171116545291,4.39585106186536,5.41701730094051
"23","Nevada.1980.Female",76.9071336511005,77.1985452387616,77.5113970075098,71.7314359173587,72.9261729533699,74.3711754093934,2.80092941202997,4.29074199130218,5.452312458164
