"","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean"
"1","Kansas.1969.Female",76.7036903746407,76.9162887759182,77.1214682918861,76.913369692018,69.7374237247141,70.5865490671424,71.4196374822565,70.5924514376354,5.45306795298072,6.3259822797644,7.22485790866061,6.32091825438261
"2","Kansas.1969.Male",68.9262375138004,69.1502383869952,69.3638499327573,69.1464357259837,62.1386805348821,63.1936862683167,64.1392172440787,63.1833520026886,4.99330459989248,5.95443824736127,6.98969462618165,5.96308372329509
"3","Kansas.1970.Female",77.0454941980698,77.2342087105446,77.4253046093867,77.2339443168903,70.0201139877127,70.8126952247539,71.558261777803,70.8026359037821,5.68868607705239,6.41633821176105,7.20636287610611,6.43130841310812
"4","Kansas.1970.Male",69.2011447309106,69.388682084627,69.5867545150257,69.3930813424487,62.4887350987747,63.4263874648568,64.3398691899117,63.4290999575227,5.03362936013152,5.97498169961277,6.90013309679762,5.963981384926
"5","Kansas.1971.Female",77.1658892628631,77.3333656181665,77.5125088355285,77.3333228182634,70.327008067084,71.0697196965048,71.7786324333349,71.0571434472392,5.56622047932773,6.26414740647425,7.02660769369348,6.27617937102418
"6","Kansas.1971.Male",69.3633333326445,69.5444130267621,69.7314633771569,69.5439661042659,62.8062273267328,63.6534842838055,64.505361512998,63.6495192634959,5.05498725852702,5.87938374509107,6.78522980508749,5.89444684076999
"7","Kansas.1972.Female",77.3510144821498,77.5266210038427,77.703586810755,77.5236587409539,70.3611055866896,71.1257104813199,71.8219762964059,71.1315174061798,5.66685167795714,6.39420494357392,7.16589135013557,6.3921413347741
"8","Kansas.1972.Male",69.4998701350508,69.6824749661082,69.852113049974,69.6790880992326,63.0588245085755,63.9094139098893,64.7202994639585,63.903151511915,4.95523755097625,5.76758505061613,6.64204168123787,5.77593658731754
"9","Kansas.1973.Female",77.4746256757404,77.6550045841069,77.8261430731079,77.6545088976877,70.5953165347095,71.2642468185322,71.9770794791566,71.271638766276,5.67073622007707,6.38574780592231,7.10648743755995,6.38287013141176
"10","Kansas.1973.Male",69.6557339885701,69.8510382378211,70.0157359754081,69.8472339972061,63.4605038652169,64.2312613454532,64.947098357984,64.2234652701529,4.85845435332922,5.62265250218866,6.41365406063872,5.62376872705314
"11","Kansas.1974.Female",77.8409822758653,78.0326363327958,78.2209968713988,78.0317474203249,70.8141949624283,71.4486797614081,72.1456050974059,71.4610853396374,5.86197109901627,6.57063152502505,7.23111534879524,6.57066208068744
"12","Kansas.1974.Male",69.9506324786844,70.1285877205382,70.3080985658154,70.1270429523239,63.8000802185133,64.5580882973525,65.2866380663575,64.5525811499655,4.81381561283087,5.56787789417579,6.34438674744692,5.57446180235846
"13","Kansas.1975.Female",78.1890411903284,78.3530795558704,78.5463617729679,78.3547234778993,71.1832163258233,71.7930977055797,72.468182966413,71.8000678075128,5.85593881809731,6.55739108684237,7.21292998165088,6.55465567038651
"14","Kansas.1975.Male",70.407310154761,70.5883914505247,70.7593823911566,70.5856802621308,64.0372722213812,64.7387467314026,65.4842770752512,64.7492710303574,5.06960408376367,5.83480769879235,6.57149679895918,5.83640923177344
"15","Kansas.1976.Female",78.2917658852543,78.4815384635023,78.6353009962677,78.4783172485455,71.2615305111666,71.9202340963564,72.5795838115108,71.9092527349287,5.89828664831292,6.56202303852952,7.24449603517395,6.56906451361676
"16","Kansas.1976.Male",70.6934867055992,70.8666333516762,71.0329438793051,70.8690647104351,64.2021238006844,64.8834857611865,65.5781913120065,64.8739305697114,5.28557941176571,5.98530019524045,6.70467429995012,5.99513414072369
"17","Kansas.1977.Female",78.7647470503784,78.9430447823758,79.1352094534475,78.9477861247153,71.5419211887613,72.1785416773572,72.7920944359211,72.1639031161676,6.14503363271672,6.78127561830132,7.40164482976877,6.78388300854763
"18","Kansas.1977.Male",71.0332050764189,71.195616366258,71.3667127223735,71.1973537360507,64.3068908257058,65.0229859400202,65.7185681698551,65.026278125537,5.47646112989009,6.18374154118651,6.92497217636347,6.17107561051371
"19","Kansas.1978.Female",78.8841883027662,79.0597577841719,79.2293337678326,79.0581351468066,71.9065274866517,72.5244092164966,73.1034973402625,72.526592457109,5.91246692712899,6.5343339673176,7.1779031332774,6.53154268969761
"20","Kansas.1978.Male",71.3398761062546,71.5063709236055,71.6783420459551,71.5082039366444,64.5611396850994,65.2833991937136,65.9417227116385,65.2812056797664,5.52614992978378,6.21293062178045,6.98109008488833,6.22699825687807
"21","Kansas.1979.Female",79.1308202873087,79.3068555757811,79.4914077875348,79.3069187205476,72.2170726920877,72.8669761892471,73.4898747760389,72.8558259907085,5.80033772267009,6.43852474447384,7.11642385702815,6.4510927298391
"22","Kansas.1979.Male",71.5797463417207,71.7510061155685,71.9215718468987,71.749065751201,64.9102389220327,65.5804170162271,66.2294813622152,65.5862702540818,5.50794417806859,6.16169085837342,6.86920970566264,6.16279549711921
"23","Kansas.1980.Female",79.2327055531021,79.3974699988565,79.5684629465053,79.3987266267244,72.4138485355326,73.0369699860116,73.6388788952957,73.0331524727165,5.76362637132258,6.37513326525825,7.01501663037941,6.36557415400789
"24","Kansas.1980.Male",71.6809493710202,71.8489801654285,72.0181623484604,71.8474509489636,65.2518728963564,65.8718019290568,66.5024375887475,65.8611904689904,5.32412965183798,5.96799593518045,6.63656318821715,5.98626047997322
