"","stratum.id","LE_white_lcl","LE_white","LE_white_ucl","LE_black_lcl","LE_black","LE_black_ucl","LE_wbgap_lcl","LE_wbgap","LE_wbgap_ucl"
"1","Pennsylvania.1969.Female",74.5699589602404,74.6815623763693,74.7888537675331,67.4223147064297,67.8180327803514,68.1813591533612,6.48642380129621,6.86880520964724,7.29610232061618
"2","Pennsylvania.1969.Male",67.4614453375653,67.5687991024656,67.6755702233408,58.5237705235407,58.9171595293152,59.2783541614433,8.27818584193515,8.65337880189519,9.04414234231512
"3","Pennsylvania.1970.Female",74.7526033805863,74.8534500452479,74.9526460399318,67.6008578326334,67.9391018715123,68.2652520180907,6.57751761059351,6.91040506873247,7.26438034680092
"4","Pennsylvania.1970.Male",67.6940010136155,67.7995684385722,67.8920304159558,58.392833432776,58.7321071927494,59.0630703257686,8.72599540611783,9.06069690548858,9.41177631500146
"5","Pennsylvania.1971.Female",75.0731020568154,75.168000229802,75.2688115143229,68.0541775219083,68.3853452936969,68.7004347965971,6.44106517658187,6.78395558905675,7.12825616335388
"6","Pennsylvania.1971.Male",67.9505199379462,68.0503283437494,68.1450840066911,58.6475930145975,58.9905596111803,59.3317898881928,8.70342502847625,9.05800276441681,9.43414800801525
"7","Pennsylvania.1972.Female",75.3457710851797,75.4383856736785,75.5316996411807,68.3796107770251,68.6671516364452,68.9600142885845,6.45721611044339,6.77375256698616,7.06821742579535
"8","Pennsylvania.1972.Male",68.0767857322787,68.1690323127208,68.2653257228995,58.8606645517916,59.1913125528432,59.5076802442753,8.65041812888037,8.97843445414646,9.31816357463401
"9","Pennsylvania.1973.Female",75.7239223614079,75.8192300631146,75.9153387220149,68.8469938964878,69.1766932335665,69.4710932388774,6.3245812487314,6.64470008311088,6.97580141744195
"10","Pennsylvania.1973.Male",68.2359358092967,68.3401105865765,68.4426531961166,59.2908215417989,59.6146839049749,59.9277897805937,8.36670852368571,8.72660964301841,9.05998927490476
"11","Pennsylvania.1974.Female",76.1532766213739,76.2478890779894,76.3510168516001,69.4887378848009,69.8015484455614,70.1374770356413,6.1048204631065,6.44581545536595,6.7774507696472
"12","Pennsylvania.1974.Male",68.7367946857047,68.8323523047036,68.9256959472353,59.440689003528,59.7936420617785,60.1279916205951,8.6995738370711,9.04148050645426,9.41466096350635
"13","Pennsylvania.1975.Female",76.6528737134874,76.7572893249493,76.8553658099258,69.9201776487487,70.2310470981709,70.5463166425703,6.17959947022731,6.52444010818144,6.83213642510264
"14","Pennsylvania.1975.Male",69.1317285431831,69.2324695412896,69.335869524043,60.2562672519714,60.5734610203965,60.8689284395143,8.34113666466629,8.66272575379369,8.98944537874258
"15","Pennsylvania.1976.Female",76.7934394699877,76.8884217209649,76.989130628539,70.2913105151393,70.5984215385801,70.8912960120312,5.98344951710639,6.29491462569681,6.62372581646089
"16","Pennsylvania.1976.Male",69.3831276710784,69.4839412069736,69.5797276297533,60.8808272922458,61.2013518947343,61.5237385549845,7.93630834651087,8.27831127395319,8.60135430784878
"17","Pennsylvania.1977.Female",77.1845567030092,77.2853448722767,77.3800454334393,70.8052429903387,71.1016398178483,71.3824138671648,5.8818813072801,6.17704513529255,6.49009558957801
"18","Pennsylvania.1977.Male",69.7756104952972,69.8692054263526,69.9622900183751,61.2947916304999,61.6330575317218,61.9265623244694,7.93608265378975,8.2407547995493,8.55693563400864
"19","Pennsylvania.1978.Female",77.3934456307479,77.4879185663441,77.5810184302506,71.403647011336,71.7256721133482,72.0353317098404,5.43230424121291,5.76490351787431,6.09051235991285
"20","Pennsylvania.1978.Male",69.9580768448263,70.0535290354797,70.1474894891521,61.9715638531097,62.2801698372946,62.561402098786,7.46260215000133,7.77255398119958,8.0992576396887
"21","Pennsylvania.1979.Female",77.6539000575108,77.7448796965892,77.8395178404231,71.9184093648132,72.2267429032392,72.5318693280017,5.20705825132361,5.51691946000182,5.84702996197468
"22","Pennsylvania.1979.Male",70.2946991697403,70.3959530645175,70.4882387218057,62.3978837553122,62.7027393937394,62.9962190056747,7.3789395969896,7.69401697917554,8.01212632621998
"23","Pennsylvania.1980.Female",77.53376955132,77.6199017098053,77.7057760025018,71.9703006441236,72.2625119817574,72.5506231969366,5.06036898120237,5.35383981968362,5.6601452598592
"24","Pennsylvania.1980.Male",70.3104804499634,70.406805484825,70.5024618394441,62.5811010995139,62.8912345752031,63.1761285227513,7.21596816389791,7.5235351352069,7.83362489920546
"25","Pennsylvania.1981.Female",77.881666401749,77.9779988275265,78.0682844783241,72.2238818904831,72.5337661990383,72.8225504378445,5.14931804244865,5.45095765714908,5.75745375943414
"26","Pennsylvania.1981.Male",70.7830570981092,70.8792611673915,70.9767154857135,63.120305282436,63.4149631670323,63.6978453120967,7.15238160919091,7.4698665973027,7.77384761175819
