"","stratum.id","age_minbin","age_cont_yrs_lcl","age_cont_yrs","age_cont_yrs_ucl","age_cont_prop_lcl","age_cont_prop","age_cont_prop_ucl"
"1","Alabama.1969.Female",0,1.15137064172744,1.403166617371,1.66015266481174,0.150676815551951,0.179318142152792,0.20704213160427
"2","Alabama.1969.Female",1,0.11649955639712,0.172843904726343,0.245736214839148,0.015048290039752,0.0221349881547961,0.0316200426372504
"3","Alabama.1969.Female",5,0.0096032771328384,0.0418348259008634,0.080809274221228,0.00125427074936828,0.00535049939821421,0.0103398425784711
"4","Alabama.1969.Female",10,-0.00668488993018832,0.0190892920643103,0.0482227172575309,-0.000878441612706144,0.00242326708887245,0.00620854663445497
"5","Alabama.1969.Female",15,-0.00135785144894318,0.0373701750182685,0.0786526190793739,-0.000179730142142146,0.00478975629026574,0.0100196179189888
"6","Alabama.1969.Female",20,0.0928858047993694,0.14707004380452,0.20991540803528,0.0119029847367607,0.0188050004573175,0.0264402366359296
"7","Alabama.1969.Female",25,0.225659238569548,0.288360882361093,0.364377615997247,0.0290160589253728,0.0368867174533525,0.0466556401612281
"8","Alabama.1969.Female",30,0.330138352728773,0.406741590934697,0.495053636588607,0.0426000143040311,0.0519867066528079,0.0630375054428201
"9","Alabama.1969.Female",35,0.484893417313184,0.574838985625436,0.668237058720098,0.0624908293611122,0.0735860191749344,0.0860740270812634
"10","Alabama.1969.Female",40,0.61487015805031,0.715732402436411,0.820269052472298,0.0792823468814294,0.0918208782803586,0.105205506840424
"11","Alabama.1969.Female",45,0.605884506207568,0.70383963322589,0.810544545489171,0.0779348840947796,0.0900003623844823,0.104110871642387
"12","Alabama.1969.Female",50,0.759779984510015,0.86807737413282,0.978411279736236,0.0972747426201765,0.111501503156452,0.126467862193415
"13","Alabama.1969.Female",55,0.57648137108279,0.674711608689287,0.785736608124812,0.0740053352634694,0.0866235570395259,0.100038087942259
"14","Alabama.1969.Female",60,0.688769540351421,0.794776298433933,0.915936076483321,0.0880579006959915,0.102239559823484,0.116384315131608
"15","Alabama.1969.Female",65,0.578834273501212,0.676124474600706,0.776075272409635,0.0743643405916617,0.0866503947548996,0.0997912849026687
"16","Alabama.1969.Female",70,0.382851604083141,0.474377765195958,0.573237434508207,0.049608722684995,0.0607293666937691,0.0733416588050483
"17","Alabama.1969.Female",75,0.153922059960918,0.234750223522035,0.31286338995,0.0202695303972362,0.0299709710476691,0.0396384280722142
"18","Alabama.1969.Female",80,-0.126880321587674,-0.0653364466418987,-0.00206269921363141,-0.0168822398450745,-0.00837346796499532,-0.000260411838509425
"19","Alabama.1969.Female",85,-0.494896784752335,-0.373225852885685,-0.26283766527645,-0.0649011432804454,-0.0479113358405307,-0.0327080883803726
"20","Alabama.1969.Male",0,1.40537968960984,1.66650000318506,1.94058007281536,0.202281312723215,0.233273133083932,0.263764224228967
"21","Alabama.1969.Male",1,0.127301367697086,0.190295875754174,0.258420274331069,0.0180753891786578,0.02671731985935,0.0358084837739768
"22","Alabama.1969.Male",5,0.0359110261747275,0.0771413349166559,0.12527206161339,0.0050593334564692,0.0108467813357693,0.0176321338633698
