"","stratum.id","LE_white_lcl","LE_white","LE_white_ucl","LE_black_lcl","LE_black","LE_black_ucl","LE_wbgap_lcl","LE_wbgap","LE_wbgap_ucl"
"1","Florida.1969.Female",76.4401680833846,76.58695324573,76.7266104273453,67.066092532135,67.5017133969746,68.0012852058088,8.56648797985332,9.08216790625424,9.54606271806155
"2","Florida.1969.Male",67.9349623004368,68.0851606528332,68.2516925876305,58.1476954481164,58.5456486890469,58.9226186703691,9.1278908226265,9.53187504161796,9.96462079975888
"3","Florida.1970.Female",76.8113999076507,76.941868694495,77.0737882581255,67.600506045228,68.0169816866908,68.4638216789634,8.47021501313674,8.92376290735324,9.37206549740784
"4","Florida.1970.Male",68.3452013175131,68.4874130380974,68.6174481737941,58.3810155962061,58.7204000150883,59.0784676650715,9.40068963282836,9.76595990777264,10.1368831106358
"5","Florida.1971.Female",77.1655118401392,77.2984394691975,77.425011759122,68.1521402912375,68.5625571286477,68.954488483248,8.30690363788372,8.73135584441518,9.17663732800443
"6","Florida.1971.Male",68.7515656259855,68.8914742022093,69.0130310714,58.7826699917443,59.1240213381641,59.4411601390185,9.41793817753834,9.75160748998355,10.12357388719
"7","Florida.1972.Female",77.1517787352893,77.2738067540976,77.4032732358485,68.4148378913225,68.8204848345178,69.2644039899485,7.99299913477883,8.46046611397291,8.86262037205935
"8","Florida.1972.Male",68.8792148948144,69.0016927028807,69.1299906084338,59.282685085581,59.6176460043566,59.933685098881,9.0536211169561,9.38384861334044,9.7283718179064
"9","Florida.1973.Female",77.2231459219862,77.3512558188685,77.4743884179036,68.961218220055,69.378245967404,69.7744960833856,7.54464894776731,7.97753721667073,8.40362931218103
"10","Florida.1973.Male",69.0141368273746,69.1452362034619,69.2554142138581,59.7452733704246,60.0456603749285,60.3610113475354,8.75647663018094,9.09698087000595,9.44104080580244
"11","Florida.1974.Female",77.8602286159846,77.9903755759775,78.1065759907541,69.9992381379215,70.4047240906399,70.8320102081384,7.15441488790603,7.58879487048705,8.00011236657375
"12","Florida.1974.Male",69.6715565676287,69.79544796018,69.9220477153071,60.5107510037896,60.8059741511279,61.124108576063,8.66426384769605,8.9936347983688,9.3052282180967
"13","Florida.1975.Female",78.5797600438285,78.7034170236964,78.8269782072992,70.856679988,71.2604748025948,71.6494083305915,7.03923744989512,7.4408115956505,7.85876762811649
"14","Florida.1975.Male",70.3669143189564,70.4801779199564,70.6088648244907,61.282442061226,61.6096508955735,61.8980649283206,8.56069976409351,8.87045615479147,9.21015424657413
"15","Florida.1976.Female",78.863427302813,78.9832256923592,79.1063064951324,71.4452798707392,71.8606737874723,72.2587924523644,6.70131770270721,7.12802103803877,7.56952010164708
"16","Florida.1976.Male",70.7504578792022,70.8637660095565,70.9791116854014,61.9410640469025,62.2508265851068,62.5523017224084,8.28047216296259,8.6119851212524,8.93827776819058
"17","Florida.1977.Female",79.0519772728619,79.1722537325661,79.2849494289897,71.7440543954526,72.1143144826896,72.5280860144151,6.63440482629707,7.05242971497952,7.44217873514192
"18","Florida.1977.Male",71.1079398105544,71.229789037216,71.3417666915745,62.2749997234331,62.568026031937,62.8551746081486,8.35658023473478,8.66423029868231,8.97535130354332
"19","Florida.1978.Female",79.1593210580212,79.2645127285749,79.3715705610847,72.3203524926905,72.6925597307064,73.0591099641968,6.16236382821465,6.58217574924913,6.97005981684495
"20","Florida.1978.Male",71.2604681426616,71.3717888796748,71.4868777774598,62.693485379843,62.9899945151679,63.2909586768746,8.07435753630635,8.39259646490571,8.70182462075469
"21","Florida.1979.Female",79.3432792168565,79.4543803761084,79.5655368222382,72.2858567674589,72.6615815594762,73.0230081328399,6.4222176445206,6.79251759189217,7.17207623134867
"22","Florida.1979.Male",71.3474291405732,71.4682664606526,71.5816352005818,62.8272697235364,63.1029658027767,63.385553529881,8.0676474811409,8.3680905556322,8.67377914078288
"23","Florida.1980.Female",79.2781778471254,79.3926384323558,79.5062148169937,72.3703543100133,72.6936112933471,73.0457911121285,6.32083907632278,6.70423374269233,7.05897024817375
"24","Florida.1980.Male",71.236710949716,71.3460030245728,71.4605238526877,62.9166971600844,63.1782512711717,63.4547610466054,7.87185265756763,8.16686955716347,8.46650419843652
"25","Florida.1981.Female",79.2980855091618,79.4028323751125,79.5040497249237,72.4809222616137,72.7774626594418,73.1107778184843,6.26753097920015,6.62948790582572,6.93612810396835
"26","Florida.1981.Male",71.4230733423275,71.5330534445604,71.6438835353782,63.27153791071,63.5620890504745,63.8629422263747,7.6565790493802,7.96675664115153,8.27638251326113
