"","stratum.id","LE_white_lcl","LE_white","LE_white_ucl","LE_black_lcl","LE_black","LE_black_ucl","LE_wbgap_lcl","LE_wbgap","LE_wbgap_ucl"
"1","Colorado.1969.Female",76.1103649862688,76.3497909112523,76.5713513092736,70.7556662055485,72.064404327702,73.1969667285049,3.15985741427869,4.27446942437541,5.56528755807334
"2","Colorado.1969.Male",68.5475580454447,68.7939633236258,69.0338886193238,63.0281206370653,64.3959214136461,65.7471636573632,3.02714422117953,4.38119619737709,5.77873397263831
"3","Colorado.1970.Female",76.3601388597692,76.5647677739844,76.770469438618,71.1569886160012,72.3401802488527,73.345225490469,3.20856494160193,4.20849599218108,5.32971049365084
"4","Colorado.1970.Male",68.686052782099,68.9070583403682,69.1216103436569,63.5951533197171,64.8347417280086,65.9966250952522,2.89854862914299,4.08122204887672,5.3566179113787
"5","Colorado.1971.Female",76.5049350782633,76.6965071931578,76.8824233509283,71.4840727742927,72.5247175013613,73.5040618850361,3.19027002032179,4.15801879509898,5.26826454557166
"6","Colorado.1971.Male",68.939772849873,69.1500060117104,69.3376044792452,64.1129095327461,65.2080022340821,66.2350537023824,2.87254871336113,3.93353320570481,5.08622133129766
"7","Colorado.1972.Female",76.819685632702,76.9991544725296,77.2020178561885,71.6148743297226,72.6760471704285,73.6710537408859,3.30322418852349,4.31740427278558,5.3983048163633
"8","Colorado.1972.Male",69.1003146262939,69.2907807600376,69.4901870455386,64.3918708061334,65.4611996218186,66.4560745122935,2.80475579924046,3.82470633206378,4.94456381437558
"9","Colorado.1973.Female",76.8702123786135,77.0642944651111,77.2622182016266,71.9124254147484,72.9571807139983,73.8343203502852,3.20322245754731,4.08682244627682,5.21715383375266
"10","Colorado.1973.Male",69.3098509330242,69.4939410396486,69.6798458482152,64.6657819327109,65.7113896334765,66.7485351876425,2.76266994036349,3.76800922586572,4.83346980631351
"11","Colorado.1974.Female",77.4033679775752,77.5920595235534,77.7913678205739,72.334825732631,73.3291471048787,74.2683768667083,3.29794395927979,4.26530351812157,5.29776516791927
"12","Colorado.1974.Male",69.8723475435836,70.0557511449516,70.2427607491093,65.163356275854,66.1569465939644,67.0891703032394,2.98223106733936,3.8896230858502,4.92510425177609
"13","Colorado.1975.Female",77.9964846904118,78.1895249817409,78.3949029415461,72.632691178136,73.638485641661,74.5888967439405,3.5614982121564,4.56683008317216,5.57105192374327
