"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Washington DC.1969.Female",0,"1",0.0333275252945614,0.552985335155845,1.0064792219193,0.54457338544665,0.00511184639124318,0.0827662947716376,0.14218951782661,0.0801608854983799
"2","Washington DC.1969.Female",0,"2",-0.00841149004122583,-0.0024338062355918,0.000907266708268283,-0.00269982736271434,-0.00129264969310342,-0.000355608482254717,0.000136380718412769,-0.000405099013101336
"3","Washington DC.1969.Female",0,"3",0.00833547653025279,0.0148502258715833,0.0254897767010419,0.0153249551756288,0.0012491727565246,0.00224303238798622,0.00373378009309866,0.00229257186001196
"4","Washington DC.1969.Female",0,"4",-0.199318437652659,0.0150288137800313,0.125578034059889,0.0038181228408004,-0.0304911912399382,0.00221290075093216,0.0189983203535859,0.000418411150211977
"5","Washington DC.1969.Female",0,"5",-0.00821875382516852,0.036222664948038,0.0849122020660462,0.0363664633880399,-0.00119927515529035,0.00540392102489132,0.0127373125997534,0.00543678602487924
"6","Washington DC.1969.Female",0,"6",-0.0425666361780027,-0.00209002826269677,0.0148156102603188,-0.00519266297303873,-0.0064048042237386,-0.00031051265897616,0.00226428931765132,-0.000766655700555337
"7","Washington DC.1969.Female",1,"1",-0.0225555271885324,0.0592325044231749,0.116730806749885,0.0563371316656859,-0.00352244124841596,0.00876087705963502,0.0173053410660653,0.00838415515005162
"8","Washington DC.1969.Female",1,"2",-0.0320924057456661,-0.00543785350692792,0.0105393050714157,-0.00674717262744232,-0.00493313614831534,-0.000823313504976383,0.00161767299514885,-0.00101765653505515
"9","Washington DC.1969.Female",1,"3",-0.0273772565459617,0.00231360891562112,0.0184365985606833,-0.000171027812556368,-0.00421047864502979,0.000347604596307171,0.00269039829800348,-3.69835271547079e-05
"10","Washington DC.1969.Female",1,"4",-0.031205773480439,0.00436638253316151,0.0417225493929304,0.00448664009583515,-0.00467290846463713,0.000652129942146031,0.00625898634444126,0.000660671939454299
"11","Washington DC.1969.Female",1,"5",-0.0317682697362494,0.0832573515175983,0.152981219252915,0.0789541242626944,-0.00480758787900753,0.0123700800165803,0.0229225417816762,0.0117609959409769
"12","Washington DC.1969.Female",1,"6",-0.0147834575128204,0.00185215631026123,0.00795454858077669,0.000605447559145797,-0.00221825342266763,0.000283384608486328,0.0011649002103401,9.69088313068054e-05
"13","Washington DC.1969.Female",5,"1",-0.016939950656872,0.0109411577796357,0.0452448359808923,0.0120984238644925,-0.0025498670039805,0.00163106267805614,0.00676636450546195,0.00179142208406643
"14","Washington DC.1969.Female",5,"2",-0.0458144912478255,-0.0175793884174827,-0.0018518390773474,-0.019482433872798,-0.00696150378094815,-0.00262458073845884,-0.000270448336442582,-0.00292387497547669
"15","Washington DC.1969.Female",5,"3",0.00280029858183959,0.00875885056767508,0.0178430646246518,0.00909946909089304,0.000440385133328308,0.00131743391904643,0.00261216933230054,0.00136186583869303
"16","Washington DC.1969.Female",5,"4",-0.0176178874475773,-0.000312291074840985,0.00988225396905427,-0.00104914564266932,-0.00265073395916061,-4.7044967719994e-05,0.00154528140562938,-0.000156713850170201
"17","Washington DC.1969.Female",5,"5",-0.0060525524999252,0.0500059153033456,0.0962356838248408,0.049370199551734,-0.000854947470414598,0.00752693062847977,0.014695667745019,0.00738661846025459
"18","Washington DC.1969.Female",5,"6",-0.0354231862929592,0.00145474071877475,0.00677786571308748,-0.00188691116035841,-0.0054258090756595,0.000213086659626583,0.00101183870890975,-0.000300237146114201
"19","Washington DC.1969.Female",10,"1",-0.0329506521399082,0.00548179532565504,0.03056039524028,0.003392591489795,-0.00498543930363763,0.000804722899625807,0.00460803638591614,0.000497794929379275
"20","Washington DC.1969.Female",10,"2",-0.0208133421377301,-0.00381328065772817,0.0114214451356065,-0.00377623430064848,-0.00308288731164612,-0.000565303540780583,0.00176053464567572,-0.000554341003974718
"21","Washington DC.1969.Female",10,"3",-0.00531237379035478,0.00371723323512529,0.00797500324128857,0.00317421566714755,-0.00077541931682212,0.00055613091847332,0.00120945175621928,0.000476076562939613
"22","Washington DC.1969.Female",10,"4",-0.0306587492581831,-0.00184657064615542,0.00945550770085539,-0.00428476821186165,-0.00474464519087889,-0.000274360352107783,0.00145908271729701,-0.000652829249523222
"23","Washington DC.1969.Female",10,"5",-0.0528295706420992,0.00944142288312104,0.051509852157865,0.00662467733514906,-0.00815588446483729,0.00144176390285541,0.00786904483934679,0.000972709731971009
"24","Washington DC.1969.Female",10,"6",-0.0206960959946675,0.000304456230511606,0.00426661030493372,-0.00194786372056483,-0.00317179042735462,4.57575639955004e-05,0.000598219720815016,-0.00029626534166326
"25","Washington DC.1969.Female",15,"1",-0.0366187412515098,0.0158032098542179,0.0455359904769371,0.0118864942867246,-0.00542388142699203,0.00235956704375624,0.00677404863928045,0.00176620631397043
"26","Washington DC.1969.Female",15,"2",0.00638589171958327,0.0105676760846967,0.015062565954039,0.0106746679404158,0.000955931951862408,0.00157300032854682,0.00233967879253974,0.00160026609441677
"27","Washington DC.1969.Female",15,"3",0.000840839265180434,0.00660765307387342,0.0142402989354288,0.00701153366248941,0.000121980857702742,0.000986565277988938,0.00214380694613375,0.00104899461299482
"28","Washington DC.1969.Female",15,"4",-0.00107591469735576,0.0136927422203513,0.0426125363318638,0.0158960832052544,-0.000161677614296936,0.00206723133514413,0.00611100378150217,0.00237530606324019
