"","stratum.id","LE_white_lcl","LE_white","LE_white_ucl","LE_black_lcl","LE_black","LE_black_ucl","LE_wbgap_lcl","LE_wbgap","LE_wbgap_ucl"
"1","Massachusetts.1969.Female",75.4335423135989,75.5683897588157,75.713694464376,70.5437721759908,71.4396463093918,72.2769040771907,3.29743669755313,4.13878330167746,5.02247172991245
"2","Massachusetts.1969.Male",68.0801861339344,68.2281996859462,68.3741102463135,61.0196772084101,61.8485563579156,62.7046146810506,5.50931493569234,6.37597827847453,7.23506583159052
"3","Massachusetts.1970.Female",75.7777474466031,75.9103860606831,76.0410187523187,70.8052565205302,71.640799356361,72.3696725222908,3.53838891520383,4.26865821577405,5.15128340300943
"4","Massachusetts.1970.Male",68.2624210920742,68.3972555355896,68.5396883733535,61.3049770239781,62.0448013957522,62.8362312816661,5.56758514978884,6.34946647367468,7.09847484080767
"5","Massachusetts.1971.Female",76.0121786182143,76.1470634834973,76.2762180839005,71.0932209716668,71.881907109193,72.584478872167,3.53205074009079,4.2546172575288,5.06156217591882
"6","Massachusetts.1971.Male",68.6389527510382,68.771396250176,68.9195419550798,61.743591170526,62.3823733164946,63.0942551917397,5.64708218744882,6.38848582088882,7.06816891816393
"7","Massachusetts.1972.Female",76.3090070493014,76.4418562119935,76.5642291642971,71.7920813429587,72.4772736694491,73.1536407019694,3.2477510268157,3.95976267433885,4.64894283139948
"8","Massachusetts.1972.Male",68.7024988925814,68.8421086840981,68.9832237586663,62.2051249615974,62.8921351272631,63.5374076471914,5.31457586594155,5.94066033967292,6.63806086614341
"9","Massachusetts.1973.Female",76.6219652588738,76.7572777625993,76.8814023317528,72.3473133220837,73.0755006166395,73.7330581957603,3.02312494447217,3.6817376276892,4.42050295305684
"10","Massachusetts.1973.Male",68.7795456874426,68.9110208095472,69.0474818402967,62.7320133716134,63.4136451540358,64.0637276136116,4.8351076459308,5.49632264670916,6.20199334616717
"11","Massachusetts.1974.Female",77.0629280071755,77.1924771189211,77.3244438065095,73.0551842412185,73.7444652867955,74.4468958763533,2.74547008787184,3.44447354283183,4.14808666313777
"12","Massachusetts.1974.Male",69.1931119083787,69.3241528342474,69.4542830356037,63.5924259827382,64.200489235107,64.8548470029666,4.44355447785074,5.12850588220295,5.76429448575227
"13","Massachusetts.1975.Female",77.6266317020174,77.7692654937815,77.8919449895284,73.6321045586201,74.3124579028651,74.9305240786977,2.81221010453362,3.45829083950792,4.14226277672733
"14","Massachusetts.1975.Male",69.7078032560814,69.8634146404708,70.0007243708711,64.3658173413588,64.9731817715889,65.6255984036253,4.22042001322227,4.89526238715433,5.49731115824018
"15","Massachusetts.1976.Female",77.7134799795103,77.8412043530801,77.9777991095424,74.0422935069462,74.6962086050669,75.2809937177505,2.53884177238649,3.1375237601619,3.81284877054103
"16","Massachusetts.1976.Male",70.2102132991388,70.3391953479331,70.4772023314891,65.0012371823786,65.6377922327122,66.2241454380396,4.10845640491434,4.7020333785668,5.32978461647206
"17","Massachusetts.1977.Female",78.2983852345054,78.4382445311886,78.5618860765593,74.4737405101746,75.0627074404457,75.7589620884241,2.7044840190744,3.37191774336237,3.9643590049379
"18","Massachusetts.1977.Male",70.6875913217073,70.8345822169404,70.9740938413429,65.5826457987884,66.144738968406,66.7236360614741,4.08169336295583,4.68391349855611,5.31091133888839
"19","Massachusetts.1978.Female",78.4497334635298,78.5694584918597,78.702352956877,74.7710632303438,75.3925597572205,76.0656974763152,2.4878437118109,3.17672605013925,3.80288519015218
"20","Massachusetts.1978.Male",70.9183560412065,71.05557925303,71.1914522335851,66.0066583717709,66.5969322405237,67.1762432903924,3.84520753726114,4.4724587636511,5.04508470186012
"21","Massachusetts.1979.Female",78.5734945595182,78.693324533005,78.8224914717693,75.1148770516926,75.7546530507165,76.4448153673925,2.24932442420976,2.94162245744252,3.57559414888912
"22","Massachusetts.1979.Male",71.1336220432489,71.2775283950042,71.4153363225007,66.509523650557,67.0757876902717,67.7127309587558,3.55136321831401,4.20411427965118,4.81493318430366
"23","Massachusetts.1980.Female",78.3071607153482,78.4396018089012,78.5710640216453,75.2542709255498,75.9270863315937,76.6020445464549,1.84344962384526,2.50755766779828,3.19108767737473
"24","Massachusetts.1980.Male",71.2114511795658,71.344159701797,71.4659769202911,66.6774473277876,67.2778545404747,67.8391804788092,3.49493216775081,4.06733944046982,4.70030419061671
"25","Massachusetts.1981.Female",78.7732113738104,78.9020996398546,79.0200742726064,75.4889290997937,76.0909632968796,76.8055351948421,2.06915402205377,2.81195391842881,3.45278831042939
"26","Massachusetts.1981.Male",71.5405840755513,71.6774445053762,71.8161416844143,66.9746725570403,67.533614226864,68.087382721946,3.56727665441712,4.15297741348334,4.73066635109393
"27","Massachusetts.1982.Female",78.9257940956229,79.0518994098997,79.1833558841167,75.5872228772213,76.1670695186632,76.8387088421871,2.23286697467387,2.88724161870752,3.46798930487882
"28","Massachusetts.1982.Male",71.7267735068621,71.8613849803334,71.983285243178,67.2430742051767,67.8110116353435,68.3688593474194,3.46479991185057,4.05862046196424,4.6418000434509
"29","Massachusetts.1983.Female",78.8944613251585,79.0177706218818,79.1420209801699,75.6829475205735,76.2378985291838,76.848920626543,2.19191603466196,2.78634471171812,3.33873383943095
"30","Massachusetts.1983.Male",71.834492283425,71.9635311198658,72.0921621974249,67.4575690384343,68.0361939999688,68.6113364414154,3.35330882735523,3.93581591076014,4.52009016318788
"31","Massachusetts.1984.Female",78.8423510645332,78.9653109384451,79.0825055929888,75.6503309210869,76.1980863926464,76.7771357857762,2.18920255237791,2.76056452693791,3.37522853375811
"32","Massachusetts.1984.Male",71.8915432577537,72.0195806520999,72.1375956215737,67.5718409730531,68.13610818346,68.6886032402647,3.29267065801261,3.87888580382857,4.44111414435261
"33","Massachusetts.1985.Female",78.9043693020018,79.0177069061239,79.1455798805834,75.5964996634971,76.1378651880977,76.7423708253704,2.25417505714137,2.88664561336022,3.44252869018704
"34","Massachusetts.1985.Male",72.0815907307287,72.204278994571,72.3386645964296,67.5674531474324,68.0943979908664,68.6668939168148,3.53208217312915,4.11401564667518,4.63789857571993
"35","Massachusetts.1986.Female",78.9443524027895,79.0655044430098,79.1966704555974,75.666140415387,76.21575705636,76.7716348631946,2.29937514493459,2.85375611148468,3.43167074423955
"36","Massachusetts.1986.Male",72.3030436438178,72.4316080109008,72.5576141610188,67.6304434169068,68.1540425140126,68.6831534969024,3.73785514658904,4.28012404211924,4.82819606530637
"37","Massachusetts.1987.Female",79.1447480091877,79.2562547960208,79.3720798351474,75.82522751248,76.3994851571061,76.9633520529198,2.30494356496716,2.85796018069325,3.44172648805348
"38","Massachusetts.1987.Male",72.4828594406934,72.6072581197125,72.7305219912427,67.6811639750095,68.1930200627456,68.6764975791993,3.92202050679157,4.41151789714048,4.94353651240649
"39","Massachusetts.1988.Female",79.170857112111,79.2856354756661,79.3995541485658,76.0512931643463,76.6052607529442,77.1533882966938,2.1061683300353,2.68404287676898,3.23166287935852
"40","Massachusetts.1988.Male",72.5665258015098,72.692949309934,72.8163852064122,67.5636641249421,68.0964414212389,68.6055301184062,4.0675803010975,4.60558067003902,5.15383794426594
"41","Massachusetts.1989.Female",79.6894401150991,79.806220860952,79.9209182938708,76.2522953453197,76.7808572012782,77.3595915379677,2.43908569527564,3.02199421319062,3.57682569944108
"42","Massachusetts.1989.Male",73.0812017164295,73.2050113916935,73.3303777567789,67.8175492076783,68.3354809010735,68.8496758861347,4.34342020067171,4.87143481463526,5.40678574647066
"43","Massachusetts.1990.Female",79.9138144739018,80.0410763202804,80.1605862222629,76.5148307024057,77.0492488944643,77.5858122976679,2.45465754830672,2.99079571541738,3.53109229278253
"44","Massachusetts.1990.Male",73.4589308945235,73.5849504752222,73.7200374949902,67.8941152136631,68.4072750163218,68.959310952256,4.61907760596309,5.18069814454814,5.65764148883574
"45","Massachusetts.1991.Female",80.1080243974401,80.2211690756376,80.3391550629593,76.6033697184254,77.1373037110677,77.656131180097,2.55747361973413,3.07771400276647,3.63408785843801
"46","Massachusetts.1991.Male",73.6805502750395,73.8088601760021,73.9300886330639,68.0751139248849,68.5971975487177,69.1176230625816,4.68635231633248,5.20931060072736,5.75527666569375
"47","Massachusetts.1992.Female",80.2103218776884,80.3337763402164,80.4536188566816,76.8537896594159,77.3781353396421,77.9290295274794,2.38298033332229,2.94769208508288,3.50392830144431
"48","Massachusetts.1992.Male",73.7420359912641,73.8734596829693,73.997318723967,68.3207859971889,68.8238020069788,69.318328982701,4.53166303001206,5.05125033583477,5.57373540457983
