"","stratum.id","age_minbin","age_cont_yrs_lcl","age_cont_yrs","age_cont_yrs_ucl","age_cont_prop_lcl","age_cont_prop","age_cont_prop_ucl"
"1","Colorado.1969.Female",0,-0.0777686893872809,0.313985604360773,0.8328293079836,-0.0210911061551943,0.074611421685922,0.187807723762779
"2","Colorado.1969.Female",1,0.0693422272351755,0.218991177230304,0.490434238379184,0.0168163668106563,0.0526609963839705,0.112736873235314
"3","Colorado.1969.Female",5,-0.0231083115626722,0.0218177244198732,0.0831096162508872,-0.00558177993838456,0.00511920648580559,0.0202027805288895
"4","Colorado.1969.Female",10,-0.03143777150429,-0.000207950409561824,0.0435242753896463,-0.00768065766586931,-5.29628768712422e-05,0.0106935090712868
"5","Colorado.1969.Female",15,-0.0184419680315971,0.0855141988364821,0.309708358668665,-0.00465147138104715,0.0199351355799289,0.0701171403102413
"6","Colorado.1969.Female",20,0.00953543892137432,0.135373574627111,0.382147981769751,0.00256456723319531,0.0319404608888634,0.0882431883008559
"7","Colorado.1969.Female",25,0.125037820574751,0.261941522870222,0.633092587252916,0.0302945209186324,0.0613611851054032,0.136087423630304
"8","Colorado.1969.Female",30,0.0711727346004253,0.199513808630546,0.432428169618684,0.016142107200344,0.0471847806167412,0.105163937838811
"9","Colorado.1969.Female",35,0.0260412273104604,0.147567379135741,0.328288657064503,0.00622746556583703,0.0348942113449113,0.082286015965172
"10","Colorado.1969.Female",40,0.104522172771913,0.277378954797863,0.521815171241837,0.0267175260976889,0.0648041925252934,0.121515466206928
"11","Colorado.1969.Female",45,0.0237080235814583,0.207539670291397,0.565999847752036,0.00556456671567629,0.0498268908769881,0.11619667331619
"12","Colorado.1969.Female",50,0.0745299832897204,0.294312777101612,0.624342029175235,0.0169990632892708,0.0699778325859561,0.146986941309109
"13","Colorado.1969.Female",55,0.141442048132711,0.408854124855616,0.80620351577294,0.0363083314869064,0.0960285417503123,0.184253964924573
"14","Colorado.1969.Female",60,-0.0317884620161605,0.275413972571137,0.607067686267021,-0.0090602141212025,0.0645407879425135,0.144335524561759
"15","Colorado.1969.Female",65,0.305612206581164,0.665085022862632,1.07028200934962,0.0735654419602348,0.154047191924737,0.250991851964376
"16","Colorado.1969.Female",70,0.217177500635088,0.513744659647191,0.866032537821429,0.0496987490140585,0.119510743617975,0.208315689826845
"17","Colorado.1969.Female",75,-0.0337721189807468,0.256198047972013,0.567253141148051,-0.00700267054580679,0.0606160632141047,0.13022686813494
"18","Colorado.1969.Female",80,-0.173314057635563,0.0287810556255622,0.266879319476058,-0.0472788379597683,0.00696165988318406,0.0627859304120645
"19","Colorado.1969.Female",85,-0.617016669462803,-0.227097537089605,0.0930464774279129,-0.159798307577577,-0.0520151766827612,0.0227491359453133
"20","Colorado.1969.Male",0,0.261662718725361,0.884459830522743,1.68886264408556,0.0689349958436188,0.207602258180166,0.334081410741249
"21","Colorado.1969.Male",1,-0.0449434497292877,0.0624112719398877,0.217547380574754,-0.0106908064827067,0.0145927735752439,0.0459702770987655
"22","Colorado.1969.Male",5,-0.0541276789300442,-0.00705160329636608,0.0741968014354954,-0.0147771183469867,-0.00167577847597768,0.0159056288736358
"23","Colorado.1969.Male",10,-0.0522830406646964,-0.00528355519804558,0.0775293247660937,-0.0123288498110181,-0.00123619904783331,0.0167269936288549
"24","Colorado.1969.Male",15,-0.100924616187278,0.0561830654568794,0.291457950843169,-0.0249300746903614,0.013308078842833,0.0661046624983009
"25","Colorado.1969.Male",20,-0.110413722337426,0.0355735759593898,0.213414867799317,-0.0272001387582258,0.00811353945417212,0.0520071770507578
