"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","New Mexico.1969.Female",0,"1",-0.666266336788333,-0.00605955192122978,1.43752795991303,0.109495473966053,-0.258206001282444,-0.000977582676192908,0.276401885957195,0.00430101575000661
"2","New Mexico.1969.Female",0,"2",-0.00278616542738706,-0.000376436859176511,0.00883788873343855,0.000761841286422813,-0.000837035998382079,-9.26644199463938e-05,0.00203772159310063,0.000161046752010261
"3","New Mexico.1969.Female",0,"3",-0.012647367258343,0.00350741309727845,0.0604060669116401,0.00842331771228245,-0.00316809860204592,0.000810893485717874,0.0176171185123182,0.00242565233044316
"4","New Mexico.1969.Female",0,"4",-0.121768031052981,0.0537041413976834,0.737599693437553,0.123509021707206,-0.0386610421632164,0.0129613184198933,0.197192316249311,0.028880291444997
"5","New Mexico.1969.Female",0,"5",-0.054640099611926,-0.0125590402693287,0.0916972188354839,-0.00516273324499488,-0.0219393606602338,-0.00282036384694589,0.0258183067903937,-0.00195854477194087
"6","New Mexico.1969.Female",0,"6",-0.00523637599576214,-0.0025950222104252,0.00279576357213275,-0.00210067139162329,-0.00240874138736112,-0.000605909354587303,0.000635622114582205,-0.000634272995040195
"7","New Mexico.1969.Female",1,"1",-0.0433338050252514,0.0332236259072485,0.192189436043493,0.0430600459633141,-0.0163641820765416,0.00781245433364294,0.0539930995350352,0.0102117548602201
"8","New Mexico.1969.Female",1,"2",-0.00292725594409776,0.0107706087395303,0.0362345631044203,0.0121850590185428,-0.000785907194797221,0.00248828303674876,0.0109162471006147,0.00301381235884112
"9","New Mexico.1969.Female",1,"3",-0.000798350968103224,0.0180555691161715,0.0834644794830811,0.0238903363585966,-0.000245041402380215,0.00448723699467667,0.0264521224113631,0.00618992130361721
"10","New Mexico.1969.Female",1,"4",-0.0467256565021719,-0.0111660552980871,0.042458256863977,-0.0083764199118659,-0.0161572931428873,-0.00271462686426789,0.0108353862322142,-0.00232718031379376
"11","New Mexico.1969.Female",1,"5",-0.063286715851536,0.0274560394947161,0.252734584038269,0.0447270885969402,-0.0188101378334663,0.00673852309849443,0.0707363315804509,0.0115337055272189
"12","New Mexico.1969.Female",1,"6",-0.00204362797279575,0.000608500409980719,0.00839989069984897,0.00129212390384713,-0.000615969864061274,0.000144715018582083,0.00220813914805634,0.000315159807598542
"13","New Mexico.1969.Female",5,"1",-0.0220528129211198,0.0286412102411562,0.173278805191497,0.038933412777215,-0.00468229714401589,0.00725964297257601,0.0451251296011513,0.0104553588870409
"14","New Mexico.1969.Female",5,"2",-0.0127805389351377,-0.00487531677154891,0.00836236531643409,-0.00409014443185044,-0.00417905358617166,-0.00112892363066449,0.00251212945522161,-0.00109180307701517
"15","New Mexico.1969.Female",5,"3",-0.00434690613363001,-0.00227957070759997,0.00428489301342253,-0.00179584795265456,-0.00179768797394661,-0.000508675066539013,0.00110680170518907,-0.000506399292015055
"16","New Mexico.1969.Female",5,"4",-0.00935293177343622,0.0042562875944124,0.0687484617376507,0.00989893082654051,-0.0027982432351452,0.0010445052644407,0.0143206603134573,0.00218391701460255
"17","New Mexico.1969.Female",5,"5",-0.0341473008233065,0.0104509499686184,0.113116800132778,0.017387120027903,-0.0098092010610649,0.00248002184294008,0.0283480588320813,0.00458997934895139
"18","New Mexico.1969.Female",5,"6",0.000836385187671064,0.0100171213551596,0.042722994921425,0.0133364199403622,0.000168692842664136,0.00230857749050631,0.0179145564627814,0.0038577065815674
"19","New Mexico.1969.Female",10,"1",0.00950076439107676,0.050787467528849,0.163655975656113,0.0607862371898634,0.00219144743247609,0.012702161586308,0.0478627224717127,0.0157329646748314
"20","New Mexico.1969.Female",10,"2",-0.0157626006062561,-0.00570852983313859,0.00641691429354474,-0.00484020148103455,-0.00539418968066254,-0.00117602200978307,0.00175479016449268,-0.00131614767822719
"21","New Mexico.1969.Female",10,"3",-0.00331611211831572,0.00118229301592499,0.011528840729278,0.00193972188226989,-0.00103164204764068,0.000277068364743935,0.00316738367129578,0.000482419730924482
"22","New Mexico.1969.Female",10,"4",-0.00199823786083477,0.0105883453194518,0.061321204383473,0.0154607890785316,-0.000812593653414333,0.00245160464907304,0.0155567623099615,0.00373551651670899
"23","New Mexico.1969.Female",10,"5",-0.0333203204216628,0.0131190004364833,0.122996093988089,0.0195569624101493,-0.0122130478943377,0.00287455662595693,0.0348034437341087,0.00474495766836192
"24","New Mexico.1969.Female",10,"6",-0.00277731409873704,0.000769275480654703,0.00951942239192885,0.00133560818167844,-0.00108427172532034,0.0001693010345996,0.00318039828573446,0.000380101739851827
"25","New Mexico.1969.Female",15,"1",-0.0192572054424253,0.0198221753135916,0.127943811148446,0.0282303861625407,-0.0079653329021796,0.00479000169675505,0.0306126354407328,0.00658868242220276
"26","New Mexico.1969.Female",15,"2",-0.00711795755696953,-0.00065416446185517,0.023336742704078,0.00161360692321148,-0.00179823121293826,-0.000171017846416619,0.00822508223960743,0.000684398900275829
"27","New Mexico.1969.Female",15,"3",-0.00699530876758394,-0.00230243082834752,0.00912516184206937,-0.00137755663915306,-0.00289564423905984,-0.000507745393754728,0.00246705148254046,-0.000466187244952944
"28","New Mexico.1969.Female",15,"4",-0.00755894807866292,-0.00107321253722098,0.028948953255248,0.0016549771186629,-0.00261951407959316,-0.000263578029097959,0.00742496156121487,0.000403554967735436
