col1	col2	col3	col4	col5	col6	col7	col8
0	0	0	0	0	"906.9"	"187"	20620
0	0	0	0	1	"913.5"	"188"	20581
0	0	0	0	2	"907.2"	"187"	20613
0	0	0	0	3	"879.9"	"178"	20229
0	0	0	0	4	"852.9"	"170"	19932
0	0	0	0	5	"836.8"	"167"	19956
0	0	0	0	6	"1019.8"	"203"	19905
0	0	0	0	7	"867.4"	"175"	20175
0	0	0	0	8	"801.5"	"162"	20212
0	0	0	0	9	"822.1"	"167"	20315
0	0	0	0	10	"816.7"	"167"	20447
0	0	0	0	11	"776.7"	"164"	21115
0	0	0	0	12	"786.1"	"159"	20227
0	0	0	0	13	"772.2"	"158"	20460
0	0	0	0	14	"794.2"	"164"	20650
0	0	0	0	15	"730.2"	"154"	21090
0	0	0	0	16	"815.2"	"176"	21591
0	0	0	0	17	"885.6"	"196"	22132
0	0	0	0	18	"936.0"	"196"	20941
0	0	0	0	19	"596.8"	"122"	20442
0	0	0	1	0	"1991.1"	"196"	9844
0	0	0	1	1	"1994.9"	"203"	10176
0	0	0	1	2	"2051.5"	"208"	10139
0	0	0	1	3	"1853.1"	"188"	10145
0	0	0	1	4	"1800.4"	"177"	9831
0	0	0	1	5	"1865.3"	"177"	9489
0	0	0	1	6	"1816.2"	"164"	9030
0	0	0	1	7	"1720.2"	"160"	9301
0	0	0	1	8	"1812.9"	"169"	9322
0	0	0	1	9	"2038.4"	"192"	9419
0	0	0	1	10	"1831.4"	"176"	9610
0	0	0	1	11	"1665.8"	"165"	9905
0	0	0	1	12	"1480.8"	"137"	9252
0	0	0	1	13	"1533.5"	"138"	8999
0	0	0	1	14	"1714.1"	"156"	9101
0	0	0	1	15	"1635.4"	"148"	9050
0	0	0	1	16	"1670.4"	"156"	9339
0	0	0	1	17	"1541.2"	"155"	10057
0	0	0	1	18	"1418.9"	"149"	10501
0	0	0	1	19	"1438.4"	"153"	10637
0	0	1	0	0	"782.0"	"151"	19310
0	0	1	0	1	"737.2"	"142"	19262
0	0	1	0	2	"618.3"	"119"	19247
0	0	1	0	3	"727.5"	"137"	18831
0	0	1	0	4	"570.8"	"106"	18571
0	0	1	0	5	"633.7"	"117"	18462
0	0	1	0	6	"686.9"	"127"	18488
0	0	1	0	7	"673.7"	"127"	18850
0	0	1	0	8	"824.7"	"156"	18917
0	0	1	0	9	"629.8"	"121"	19211
0	0	1	0	10	"563.8"	"109"	19334
0	0	1	0	11	"558.1"	"112"	20069
0	0	1	0	12	"631.5"	"124"	19637
0	0	1	0	13	"563.2"	"109"	19355
0	0	1	0	14	"561.9"	"111"	19756
0	0	1	0	15	"710.1"	"142"	19998
0	0	1	0	16	"556.1"	"112"	20141
0	0	1	0	17	"725.0"	"154"	21240
0	0	1	0	18	"650.7"	"132"	20285
0	0	1	0	19	"703.9"	"137"	19462
0	0	1	1	0	"1625.8"	"154"	9472
0	0	1	1	1	"1736.4"	"171"	9848
0	0	1	1	2	"1415.4"	"141"	9962
0	0	1	1	3	"1317.7"	"130"	9866
0	0	1	1	4	"1673.9"	"162"	9678
0	0	1	1	5	"1318.0"	"125"	9484
0	0	1	1	6	"1535.7"	"139"	9051
0	0	1	1	7	"1251.0"	"115"	9193
0	0	1	1	8	"1552.3"	"142"	9148
0	0	1	1	9	"1354.9"	"124"	9152
0	0	1	1	10	"1480.6"	"139"	9388
0	0	1	1	11	"1297.4"	"125"	9635
0	0	1	1	12	"1299.6"	"118"	9080
0	0	1	1	13	"1334.9"	"114"	8540
0	0	1	1	14	"937.4"	"83"	8854
0	0	1	1	15	"1346.9"	"118"	8761
0	0	1	1	16	"1285.8"	"119"	9255
0	0	1	1	17	"1342.5"	"129"	9609
0	0	1	1	18	"1286.5"	"130"	10105
0	0	1	1	19	"985.0"	"101"	10254
0	1	0	0	0	"55.2"	"43"	77891
0	1	0	0	1	"57.2"	"45"	78740
0	1	0	0	2	"50.1"	"40"	79795
0	1	0	0	3	"40.6"	"33"	81242
0	1	0	0	4	"42.8"	"35"	81754
0	1	0	0	5	"44.0"	"36"	81726
0	1	0	0	6	"48.2"	"39"	80872
0	1	0	0	7	"50.9"	"41"	80578
0	1	0	0	8	"52.5"	"42"	80026
0	1	0	0	9	"37.3"	"30"	80344
0	1	0	0	10	"49.7"	"40"	80458
0	1	0	0	11	"48.2"	"39"	80844
0	1	0	0	12	"39.1"	"32"	81922
0	1	0	0	13	"30.3"	"25"	82399
0	1	0	0	14	"55.3"	"46"	83138
0	1	0	0	15	"29.8"	"25"	83898
0	1	0	0	16	"37.8"	"32"	84609
0	1	0	0	17	"20.9"	"18"	86119
0	1	0	0	18	"49.1"	"43"	87539
0	1	0	0	19	"52.6"	"46"	87497
0	1	0	1	0	"89.6"	"33"	36847
0	1	0	1	1	"82.1"	"31"	37771
0	1	0	1	2	"102.5"	"40"	39006
0	1	0	1	3	"102.2"	"41"	40108
0	1	0	1	4	"92.9"	"38"	40915
0	1	0	1	5	"92.0"	"38"	41300
0	1	0	1	6	"71.7"	"29"	40470
0	1	0	1	7	"72.8"	"29"	39821
0	1	0	1	8	"79.8"	"31"	38867
0	1	0	1	9	"93.5"	"36"	38520
0	1	0	1	10	"60.3"	"23"	38133
0	1	0	1	11	"58.0"	"22"	37901
0	1	0	1	12	"65.4"	"25"	38221
0	1	0	1	13	"63.4"	"24"	37882
0	1	0	1	14	"50.6"	"19"	37577
0	1	0	1	15	"64.6"	"24"	37161
0	1	0	1	16	"79.1"	"29"	36677
0	1	0	1	17	"70.9"	"26"	36697
0	1	0	1	18	"39.7"	"15"	37759
0	1	0	1	19	"51.2"	"20"	39061
0	1	1	0	0	"42.4"	"31"	73062
0	1	1	0	1	"33.7"	"25"	74103
0	1	1	0	2	"39.9"	"30"	75243
0	1	1	0	3	"37.8"	"29"	76634
0	1	1	0	4	"38.8"	"30"	77298
0	1	1	0	5	"40.2"	"31"	77190
0	1	1	0	6	"39.4"	"30"	76227
0	1	1	0	7	"26.3"	"20"	75926
0	1	1	0	8	"37.1"	"28"	75539
0	1	1	0	9	"36.8"	"28"	76078
0	1	1	0	10	"19.6"	"15"	76470
0	1	1	0	11	"31.3"	"24"	76644
0	1	1	0	12	"36.0"	"28"	77737
0	1	1	0	13	"34.4"	"27"	78518
0	1	1	0	14	"25.3"	"20"	79177
0	1	1	0	15	"22.5"	"18"	80018
0	1	1	0	16	"31.0"	"25"	80769
0	1	1	0	17	"24.6"	"20"	81418
0	1	1	0	18	"20.4"	"17"	83313
0	1	1	0	19	"24.0"	"20"	83305
0	1	1	1	0	"52.8"	"19"	35992
0	1	1	1	1	"78.8"	"29"	36794
0	1	1	1	2	"52.7"	"20"	37980
0	1	1	1	3	"125.0"	"49"	39215
0	1	1	1	4	"60.1"	"24"	39901
0	1	1	1	5	"96.4"	"39"	40461
0	1	1	1	6	"70.2"	"28"	39863
0	1	1	1	7	"45.8"	"18"	39327
0	1	1	1	8	"44.2"	"17"	38452
0	1	1	1	9	"65.9"	"25"	37909
0	1	1	1	10	"48.2"	"18"	37326
0	1	1	1	11	"35.1"	"13"	36992
0	1	1	1	12	"40.3"	"15"	37241
0	1	1	1	13	"54.1"	"20"	36970
0	1	1	1	14	"49.2"	"18"	36563
0	1	1	1	15	"49.8"	"18"	36154
0	1	1	1	16	"44.8"	"16"	35677
0	1	1	1	17	"33.4"	"12"	35903
0	1	1	1	18	"37.9"	"14"	36899
0	1	1	1	19	"44.8"	"17"	37940
0	2	0	0	0	"33.5"	"33"	98403
0	2	0	0	1	"30.4"	"30"	98760
0	2	0	0	2	"22.2"	"22"	98955
0	2	0	0	3	"24.2"	"24"	99323
0	2	0	0	4	"16.0"	"16"	100199
0	2	0	0	5	"24.5"	"25"	102144
0	2	0	0	6	"23.3"	"24"	103091
0	2	0	0	7	"31.4"	"33"	105258
0	2	0	0	8	"25.5"	"27"	105750
0	2	0	0	9	"19.7"	"21"	106363
0	2	0	0	10	"25.6"	"27"	105567
0	2	0	0	11	"19.2"	"20"	103996
0	2	0	0	12	"20.4"	"21"	102839
0	2	0	0	13	"24.5"	"25"	102127
0	2	0	0	14	"9.8"	"10"	102055
0	2	0	0	15	"17.5"	"18"	102872
0	2	0	0	16	"17.1"	"18"	105160
0	2	0	0	17	"16.9"	"18"	106250
0	2	0	0	18	"20.5"	"22"	107536
0	2	0	0	19	"12.9"	"14"	108531
0	2	0	1	0	"42.6"	"20"	46998
0	2	0	1	1	"42.8"	"20"	46706
0	2	0	1	2	"30.1"	"14"	46587
0	2	0	1	3	"."	"."	47093
0	2	0	1	4	"37.3"	"18"	48289
0	2	0	1	5	"40.4"	"20"	49553
0	2	0	1	6	"39.5"	"20"	50687
0	2	0	1	7	"32.5"	"17"	52307
0	2	0	1	8	"41.4"	"22"	53173
0	2	0	1	9	"39.3"	"21"	53485
0	2	0	1	10	"22.7"	"12"	52897
0	2	0	1	11	"31.2"	"16"	51339
0	2	0	1	12	"28.1"	"14"	49880
0	2	0	1	13	"30.9"	"15"	48619
0	2	0	1	14	"20.9"	"10"	47738
0	2	0	1	15	"25.3"	"12"	47468
0	2	0	1	16	"37.4"	"18"	48118
0	2	0	1	17	"25.0"	"12"	48045
0	2	0	1	18	"."	"."	47611
0	2	0	1	19	"."	"."	47363
0	2	1	0	0	"19.4"	"18"	92645
0	2	1	0	1	"16.2"	"15"	92735
0	2	1	0	2	"23.7"	"22"	92892
0	2	1	0	3	"17.1"	"16"	93439
0	2	1	0	4	"23.4"	"22"	94188
0	2	1	0	5	"16.6"	"16"	96112
0	2	1	0	6	"18.5"	"18"	97096
0	2	1	0	7	"26.2"	"26"	99148
0	2	1	0	8	"14.1"	"14"	99432
0	2	1	0	9	"19.0"	"19"	100094
0	2	1	0	10	"."	"."	99114
0	2	1	0	11	"19.4"	"19"	97891
0	2	1	0	12	"14.5"	"14"	96809
0	2	1	0	13	"12.4"	"12"	96475
0	2	1	0	14	"18.7"	"18"	96439
0	2	1	0	15	"12.3"	"12"	97187
0	2	1	0	16	"13.1"	"13"	99390
0	2	1	0	17	"20.8"	"21"	100882
0	2	1	0	18	"11.8"	"12"	101966
0	2	1	0	19	"15.5"	"16"	103135
0	2	1	1	0	"32.5"	"15"	46172
0	2	1	1	1	"32.6"	"15"	46011
0	2	1	1	2	"."	"."	45854
0	2	1	1	3	"39.1"	"18"	46077
0	2	1	1	4	"."	"."	47185
0	2	1	1	5	"29.0"	"14"	48233
0	2	1	1	6	"26.4"	"13"	49237
0	2	1	1	7	"23.6"	"12"	50834
0	2	1	1	8	"."	"."	51552
0	2	1	1	9	"46.4"	"24"	51751
0	2	1	1	10	"."	"."	51336
0	2	1	1	11	"22.0"	"11"	50086
0	2	1	1	12	"20.5"	"10"	48860
0	2	1	1	13	"23.1"	"11"	47659
0	2	1	1	14	"23.4"	"11"	47049
0	2	1	1	15	"."	"."	46590
0	2	1	1	16	"31.8"	"15"	47148
0	2	1	1	17	"29.8"	"14"	46983
0	2	1	1	18	"21.6"	"10"	46363
0	2	1	1	19	"."	"."	46245
0	3	0	0	0	"40.1"	"40"	99853
0	3	0	0	1	"34.3"	"35"	102079
0	3	0	0	2	"33.8"	"35"	103589
0	3	0	0	3	"34.2"	"36"	105348
0	3	0	0	4	"37.8"	"40"	105936
0	3	0	0	5	"38.3"	"41"	107066
0	3	0	0	6	"41.9"	"45"	107276
0	3	0	0	7	"34.2"	"37"	108062
0	3	0	0	8	"32.6"	"35"	107519
0	3	0	0	9	"38.8"	"42"	108381
0	3	0	0	10	"34.8"	"38"	109298
0	3	0	0	11	"33.9"	"37"	109168
0	3	0	0	12	"28.5"	"31"	108666
0	3	0	0	13	"24.0"	"26"	108524
0	3	0	0	14	"32.5"	"35"	107762
0	3	0	0	15	"26.3"	"28"	106467
0	3	0	0	16	"19.8"	"21"	106125
0	3	0	0	17	"21.7"	"23"	105943
0	3	0	0	18	"19.8"	"21"	105862
0	3	0	0	19	"26.4"	"28"	105906
0	3	0	1	0	"60.9"	"30"	49242
0	3	0	1	1	"67.2"	"34"	50598
0	3	0	1	2	"48.7"	"25"	51351
0	3	0	1	3	"54.0"	"28"	51876
0	3	0	1	4	"46.1"	"24"	52051
0	3	0	1	5	"52.2"	"27"	51724
0	3	0	1	6	"46.9"	"24"	51119
0	3	0	1	7	"37.0"	"19"	51317
0	3	0	1	8	"42.8"	"22"	51452
0	3	0	1	9	"28.6"	"15"	52510
0	3	0	1	10	"26.2"	"14"	53420
0	3	0	1	11	"42.7"	"23"	53869
0	3	0	1	12	"40.6"	"22"	54202
0	3	0	1	13	"27.6"	"15"	54275
0	3	0	1	14	"27.8"	"15"	54046
0	3	0	1	15	"32.3"	"17"	52598
0	3	0	1	16	"25.1"	"13"	51793
0	3	0	1	17	"27.7"	"14"	50608
0	3	0	1	18	"30.3"	"15"	49586
0	3	0	1	19	"26.8"	"13"	48552
0	3	1	0	0	"24.3"	"23"	94635
0	3	1	0	1	"18.6"	"18"	96742
0	3	1	0	2	"17.4"	"17"	97886
0	3	1	0	3	"29.2"	"29"	99150
0	3	1	0	4	"29.0"	"29"	99869
0	3	1	0	5	"21.8"	"22"	100716
0	3	1	0	6	"15.9"	"16"	100587
0	3	1	0	7	"24.7"	"25"	101272
0	3	1	0	8	"23.8"	"24"	100854
0	3	1	0	9	"24.6"	"25"	101495
0	3	1	0	10	"17.6"	"18"	102389
0	3	1	0	11	"21.5"	"22"	102425
0	3	1	0	12	"19.5"	"20"	102445
0	3	1	0	13	"19.6"	"20"	102202
0	3	1	0	14	"18.7"	"19"	101681
0	3	1	0	15	"15.9"	"16"	100400
0	3	1	0	16	"21.0"	"21"	100149
0	3	1	0	17	"14.0"	"14"	99906
0	3	1	0	18	"20.0"	"20"	100017
0	3	1	0	19	"19.0"	"19"	100131
0	3	1	1	0	"26.8"	"13"	48567
0	3	1	1	1	"28.2"	"14"	49627
0	3	1	1	2	"31.7"	"16"	50409
0	3	1	1	3	"35.2"	"18"	51088
0	3	1	1	4	"35.3"	"18"	50965
0	3	1	1	5	"."	"."	50641
0	3	1	1	6	"."	"."	50118
0	3	1	1	7	"31.9"	"16"	50171
0	3	1	1	8	"28.0"	"14"	49959
0	3	1	1	9	"31.5"	"16"	50789
0	3	1	1	10	"19.4"	"10"	51496
0	3	1	1	11	"23.1"	"12"	51990
0	3	1	1	12	"26.8"	"14"	52249
0	3	1	1	13	"."	"."	52738
0	3	1	1	14	"19.1"	"10"	52444
0	3	1	1	15	"33.0"	"17"	51467
0	3	1	1	16	"."	"."	50796
0	3	1	1	17	"."	"."	49794
0	3	1	1	18	"30.8"	"15"	48684
0	3	1	1	19	"25.1"	"12"	47870
0	4	0	0	0	"175.2"	"192"	109609
0	4	0	0	1	"144.2"	"152"	105395
0	4	0	0	2	"136.5"	"142"	103998
0	4	0	0	3	"131.5"	"138"	104936
0	4	0	0	4	"131.9"	"140"	106181
0	4	0	0	5	"145.0"	"156"	107581
0	4	0	0	6	"120.0"	"131"	109180
0	4	0	0	7	"122.8"	"135"	109928
0	4	0	0	8	"133.1"	"147"	110450
0	4	0	0	9	"127.5"	"140"	109772
0	4	0	0	10	"143.4"	"157"	109483
0	4	0	0	11	"139.4"	"150"	107605
0	4	0	0	12	"132.7"	"142"	106993
0	4	0	0	13	"118.2"	"126"	106643
0	4	0	0	14	"139.2"	"149"	107007
0	4	0	0	15	"112.1"	"121"	107984
0	4	0	0	16	"127.6"	"139"	108913
0	4	0	0	17	"134.6"	"147"	109195
0	4	0	0	18	"112.1"	"123"	109701
0	4	0	0	19	"88.8"	"97"	109258
0	4	0	1	0	"180.1"	"90"	49967
0	4	0	1	1	"235.8"	"118"	50051
0	4	0	1	2	"192.7"	"98"	50859
0	4	0	1	3	"178.6"	"92"	51524
0	4	0	1	4	"255.9"	"134"	52359
0	4	0	1	5	"210.7"	"113"	53639
0	4	0	1	6	"189.5"	"103"	54361
0	4	0	1	7	"142.6"	"78"	54710
0	4	0	1	8	"150.7"	"82"	54424
0	4	0	1	9	"154.4"	"83"	53756
0	4	0	1	10	"123.2"	"65"	52773
0	4	0	1	11	"134.2"	"70"	52151
0	4	0	1	12	"122.0"	"63"	51657
0	4	0	1	13	"143.5"	"74"	51578
0	4	0	1	14	"121.2"	"63"	51961
0	4	0	1	15	"158.4"	"84"	53018
0	4	0	1	16	"136.3"	"74"	54276
0	4	0	1	17	"123.9"	"68"	54881
0	4	0	1	18	"122.7"	"68"	55431
0	4	0	1	19	"90.9"	"50"	54979
0	4	1	0	0	"74.6"	"78"	104613
0	4	1	0	1	"68.7"	"69"	100462
0	4	1	0	2	"61.7"	"61"	98821
0	4	1	0	3	"67.1"	"67"	99915
0	4	1	0	4	"62.5"	"63"	100799
0	4	1	0	5	"56.0"	"57"	101856
0	4	1	0	6	"63.8"	"66"	103465
0	4	1	0	7	"61.5"	"64"	104132
0	4	1	0	8	"63.2"	"66"	104459
0	4	1	0	9	"73.8"	"77"	104385
0	4	1	0	10	"56.8"	"59"	103838
0	4	1	0	11	"58.1"	"59"	101610
0	4	1	0	12	"79.7"	"80"	100359
0	4	1	0	13	"58.0"	"58"	100056
0	4	1	0	14	"70.7"	"71"	100430
0	4	1	0	15	"56.2"	"57"	101415
0	4	1	0	16	"62.4"	"64"	102514
0	4	1	0	17	"60.1"	"62"	103107
0	4	1	0	18	"43.4"	"45"	103772
0	4	1	0	19	"58.0"	"60"	103477
0	4	1	1	0	"43.2"	"22"	50951
0	4	1	1	1	"53.1"	"27"	50862
0	4	1	1	2	"56.2"	"29"	51564
0	4	1	1	3	"71.3"	"37"	51902
0	4	1	1	4	"54.8"	"29"	52950
0	4	1	1	5	"68.0"	"37"	54413
0	4	1	1	6	"52.6"	"29"	55088
0	4	1	1	7	"46.7"	"26"	55618
0	4	1	1	8	"26.9"	"15"	55753
0	4	1	1	9	"63.8"	"35"	54849
0	4	1	1	10	"31.5"	"17"	53895
0	4	1	1	11	"32.0"	"17"	53116
0	4	1	1	12	"55.4"	"29"	52321
0	4	1	1	13	"38.3"	"20"	52194
0	4	1	1	14	"58.9"	"31"	52602
0	4	1	1	15	"39.4"	"21"	53300
0	4	1	1	16	"43.9"	"24"	54670
0	4	1	1	17	"47.0"	"26"	55285
0	4	1	1	18	"40.9"	"23"	56171
0	4	1	1	19	"37.7"	"21"	55728
0	5	0	0	0	"193.2"	"219"	113365
0	5	0	0	1	"166.1"	"193"	116214
0	5	0	0	2	"144.2"	"170"	117920
0	5	0	0	3	"164.6"	"193"	117279
0	5	0	0	4	"165.6"	"189"	114150
0	5	0	0	5	"171.3"	"189"	110326
0	5	0	0	6	"185.2"	"196"	105817
0	5	0	0	7	"163.7"	"170"	103861
0	5	0	0	8	"162.9"	"170"	104375
0	5	0	0	9	"155.6"	"163"	104773
0	5	0	0	10	"147.5"	"155"	105094
0	5	0	0	11	"175.0"	"189"	108012
0	5	0	0	12	"162.3"	"177"	109076
0	5	0	0	13	"174.9"	"193"	110327
0	5	0	0	14	"217.9"	"240"	110134
0	5	0	0	15	"194.7"	"213"	109423
0	5	0	0	16	"242.2"	"265"	109405
0	5	0	0	17	"260.3"	"286"	109865
0	5	0	0	18	"198.7"	"219"	110212
0	5	0	0	19	"169.7"	"188"	110796
0	5	0	1	0	"363.0"	"139"	38294
0	5	0	1	1	"349.4"	"137"	39207
0	5	0	1	2	"281.6"	"116"	41188
0	5	0	1	3	"352.9"	"152"	43069
0	5	0	1	4	"312.3"	"139"	44506
0	5	0	1	5	"342.5"	"154"	44957
0	5	0	1	6	"295.4"	"132"	44691
0	5	0	1	7	"244.8"	"109"	44524
0	5	0	1	8	"271.2"	"120"	44247
0	5	0	1	9	"294.8"	"130"	44094
0	5	0	1	10	"302.9"	"136"	44892
0	5	0	1	11	"252.4"	"119"	47147
0	5	0	1	12	"218.5"	"106"	48513
0	5	0	1	13	"239.7"	"121"	50484
0	5	0	1	14	"205.0"	"104"	50732
0	5	0	1	15	"228.3"	"117"	51248
0	5	0	1	16	"266.7"	"138"	51739
0	5	0	1	17	"246.9"	"128"	51836
0	5	0	1	18	"215.0"	"112"	52082
0	5	0	1	19	"194.4"	"102"	52464
0	5	1	0	0	"48.8"	"54"	110613
0	5	1	0	1	"64.8"	"74"	114124
0	5	1	0	2	"54.5"	"63"	115612
0	5	1	0	3	"59.8"	"69"	115320
0	5	1	0	4	"68.2"	"77"	112917
0	5	1	0	5	"58.0"	"63"	108582
0	5	1	0	6	"67.4"	"70"	103892
0	5	1	0	7	"58.1"	"59"	101635
0	5	1	0	8	"52.9"	"54"	102122
0	5	1	0	9	"66.7"	"68"	101883
0	5	1	0	10	"63.4"	"65"	102500
0	5	1	0	11	"54.0"	"57"	105464
0	5	1	0	12	"70.6"	"75"	106233
0	5	1	0	13	"57.1"	"61"	106830
0	5	1	0	14	"67.5"	"72"	106638
0	5	1	0	15	"58.6"	"62"	105820
0	5	1	0	16	"72.6"	"76"	104656
0	5	1	0	17	"72.4"	"76"	104935
0	5	1	0	18	"71.1"	"75"	105548
0	5	1	0	19	"63.2"	"67"	105975
0	5	1	1	0	"78.4"	"35"	44619
0	5	1	1	1	"85.1"	"39"	45848
0	5	1	1	2	"103.0"	"49"	47560
0	5	1	1	3	"106.3"	"52"	48937
0	5	1	1	4	"90.2"	"45"	49888
0	5	1	1	5	"63.2"	"32"	50620
0	5	1	1	6	"91.6"	"46"	50227
0	5	1	1	7	"79.5"	"40"	50289
0	5	1	1	8	"85.7"	"43"	50155
0	5	1	1	9	"103.4"	"52"	50307
0	5	1	1	10	"97.7"	"50"	51151
0	5	1	1	11	"74.0"	"39"	52675
0	5	1	1	12	"86.5"	"46"	53206
0	5	1	1	13	"74.3"	"40"	53849
0	5	1	1	14	"89.1"	"48"	53851
0	5	1	1	15	"92.8"	"50"	53860
0	5	1	1	16	"92.4"	"50"	54126
0	5	1	1	17	"66.6"	"36"	54079
0	5	1	1	18	"60.8"	"33"	54302
0	5	1	1	19	"81.9"	"45"	54926
0	6	0	0	0	"183.7"	"219"	119219
0	6	0	0	1	"184.7"	"215"	116424
0	6	0	0	2	"158.9"	"181"	113917
0	6	0	0	3	"162.8"	"182"	111769
0	6	0	0	4	"172.3"	"191"	110827
0	6	0	0	5	"196.7"	"219"	111359
0	6	0	0	6	"169.8"	"194"	114229
0	6	0	0	7	"157.8"	"181"	114672
0	6	0	0	8	"134.2"	"153"	113989
0	6	0	0	9	"141.6"	"157"	110912
0	6	0	0	10	"152.0"	"163"	107255
0	6	0	0	11	"140.3"	"144"	102601
0	6	0	0	12	"154.4"	"155"	100399
0	6	0	0	13	"177.3"	"178"	100394
0	6	0	0	14	"155.5"	"157"	100978
0	6	0	0	15	"185.1"	"191"	103213
0	6	0	0	16	"211.8"	"227"	107156
0	6	0	0	17	"185.4"	"202"	108966
0	6	0	0	18	"209.3"	"231"	110367
0	6	0	0	19	"173.8"	"193"	111073
0	6	0	1	0	"432.4"	"157"	36310
0	6	0	1	1	"390.3"	"141"	36122
0	6	0	1	2	"334.7"	"120"	35855
0	6	0	1	3	"348.1"	"125"	35907
0	6	0	1	4	"351.2"	"125"	35588
0	6	0	1	5	"366.4"	"130"	35479
0	6	0	1	6	"364.0"	"131"	35992
0	6	0	1	7	"377.5"	"139"	36826
0	6	0	1	8	"337.4"	"127"	37637
0	6	0	1	9	"267.1"	"102"	38191
0	6	0	1	10	"294.7"	"112"	38009
0	6	0	1	11	"294.5"	"111"	37687
0	6	0	1	12	"320.7"	"121"	37731
0	6	0	1	13	"297.6"	"114"	38311
0	6	0	1	14	"308.0"	"122"	39616
0	6	0	1	15	"281.5"	"117"	41566
0	6	0	1	16	"311.3"	"137"	44009
0	6	0	1	17	"247.3"	"113"	45698
0	6	0	1	18	"273.8"	"130"	47488
0	6	0	1	19	"228.3"	"110"	48182
0	6	1	0	0	"73.7"	"86"	116635
0	6	1	0	1	"68.4"	"78"	114089
0	6	1	0	2	"68.1"	"76"	111541
0	6	1	0	3	"82.2"	"90"	109433
0	6	1	0	4	"58.0"	"63"	108694
0	6	1	0	5	"73.3"	"80"	109127
0	6	1	0	6	"86.0"	"96"	111660
0	6	1	0	7	"75.8"	"85"	112069
0	6	1	0	8	"73.0"	"81"	110966
0	6	1	0	9	"77.1"	"83"	107596
0	6	1	0	10	"63.8"	"66"	103369
0	6	1	0	11	"68.8"	"68"	98860
0	6	1	0	12	"93.2"	"90"	96569
0	6	1	0	13	"67.4"	"65"	96449
0	6	1	0	14	"81.6"	"80"	98053
0	6	1	0	15	"83.6"	"84"	100491
0	6	1	0	16	"74.2"	"78"	105189
0	6	1	0	17	"64.5"	"69"	106897
0	6	1	0	18	"72.3"	"78"	107873
0	6	1	0	19	"83.1"	"90"	108320
0	6	1	1	0	"115.3"	"51"	44233
0	6	1	1	1	"128.5"	"56"	43581
0	6	1	1	2	"138.0"	"59"	42752
0	6	1	1	3	"138.9"	"59"	42479
0	6	1	1	4	"131.5"	"55"	41810
0	6	1	1	5	"117.4"	"49"	41744
0	6	1	1	6	"126.2"	"54"	42773
0	6	1	1	7	"119.3"	"52"	43596
0	6	1	1	8	"137.0"	"61"	44534
0	6	1	1	9	"140.2"	"63"	44946
0	6	1	1	10	"100.8"	"45"	44650
0	6	1	1	11	"107.0"	"47"	43906
0	6	1	1	12	"109.7"	"48"	43755
0	6	1	1	13	"108.7"	"48"	44153
0	6	1	1	14	"98.0"	"44"	44910
0	6	1	1	15	"105.3"	"49"	46528
0	6	1	1	16	"90.3"	"44"	48741
0	6	1	1	17	"106.0"	"53"	49979
0	6	1	1	18	"90.6"	"46"	50789
0	6	1	1	19	"99.9"	"51"	51038
0	7	0	0	0	"181.5"	"221"	121785
0	7	0	0	1	"208.8"	"257"	123081
0	7	0	0	2	"206.9"	"255"	123266
0	7	0	0	3	"208.1"	"257"	123517
0	7	0	0	4	"243.7"	"299"	122707
0	7	0	0	5	"245.9"	"296"	120386
0	7	0	0	6	"203.9"	"239"	117243
0	7	0	0	7	"193.2"	"220"	113850
0	7	0	0	8	"190.5"	"213"	111832
0	7	0	0	9	"161.7"	"179"	110713
0	7	0	0	10	"181.5"	"201"	110773
0	7	0	0	11	"169.4"	"189"	111574
0	7	0	0	12	"188.2"	"210"	111587
0	7	0	0	13	"182.8"	"203"	111069
0	7	0	0	14	"164.4"	"179"	108896
0	7	0	0	15	"194.1"	"206"	106128
0	7	0	0	16	"216.9"	"223"	102827
0	7	0	0	17	"205.0"	"208"	101479
0	7	0	0	18	"204.4"	"208"	101755
0	7	0	0	19	"196.8"	"203"	103149
0	7	0	1	0	"419.2"	"157"	37450
0	7	0	1	1	"501.2"	"186"	37114
0	7	0	1	2	"500.0"	"185"	36999
0	7	0	1	3	"443.7"	"164"	36959
0	7	0	1	4	"472.0"	"174"	36861
0	7	0	1	5	"461.4"	"168"	36407
0	7	0	1	6	"429.0"	"156"	36362
0	7	0	1	7	"397.1"	"142"	35760
0	7	0	1	8	"337.8"	"120"	35526
0	7	0	1	9	"364.4"	"128"	35125
0	7	0	1	10	"314.1"	"110"	35024
0	7	0	1	11	"306.9"	"108"	35191
0	7	0	1	12	"311.5"	"112"	35954
0	7	0	1	13	"311.9"	"114"	36547
0	7	0	1	14	"344.7"	"126"	36550
0	7	0	1	15	"349.3"	"128"	36644
0	7	0	1	16	"361.4"	"132"	36525
0	7	0	1	17	"328.9"	"121"	36785
0	7	0	1	18	"328.6"	"123"	37434
0	7	0	1	19	"281.7"	"110"	39050
0	7	1	0	0	"76.3"	"93"	121809
0	7	1	0	1	"96.4"	"118"	122440
0	7	1	0	2	"74.6"	"91"	121961
0	7	1	0	3	"90.3"	"110"	121861
0	7	1	0	4	"97.6"	"118"	120918
0	7	1	0	5	"107.1"	"127"	118569
0	7	1	0	6	"103.0"	"119"	115553
0	7	1	0	7	"98.3"	"110"	111865
