"","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean"
"1","Kansas.1969.Female",76.6890360456581,76.9051745624758,77.110425596339,76.9028025355544,69.5737636642807,70.5079976221706,71.4442737091537,70.4998431301304,5.47399898273248,6.39732077023641,7.3407128983169,6.40295940542391
"2","Kansas.1969.Male",68.9524061650931,69.1475114564154,69.3817290316495,69.1533869655738,62.3432165752572,63.2122041462015,64.0194716960836,63.207390435779,5.07323119014523,5.93364836614876,6.83134492444208,5.94599652979481
"3","Kansas.1970.Female",77.0435949360786,77.2294214045789,77.4104849593985,77.2267280940712,69.8720615124525,70.6890350116241,71.5666053195285,70.6922107490817,5.70518233158374,6.54035523315342,7.40298164741847,6.53451734498954
"4","Kansas.1970.Male",69.2047084557781,69.3945049426256,69.590805762384,69.3965961421522,62.680634669824,63.4644577163292,64.269911586176,63.4646143384114,5.09241177968041,5.93587629543877,6.73256059753213,5.93198180374081
"5","Kansas.1971.Female",77.1424580890465,77.3228040589578,77.5040735009291,77.3222356773946,70.0904337059266,70.9275882763993,71.7631715640331,70.9316758597584,5.57935389435676,6.40849213618381,7.27106753380074,6.39055981763618
"6","Kansas.1971.Male",69.3656682458557,69.5465486813098,69.7365695590641,69.5499728185153,62.9599179951738,63.6920531372639,64.4385976185877,63.6876024076209,5.0492905942057,5.87154705326683,6.65460087896312,5.8623704108944
"7","Kansas.1972.Female",77.3378666598922,77.5180930148101,77.6965600545461,77.5162653224012,70.2115429047234,70.9916713341828,71.8257125949595,71.0050657537586,5.68188770720587,6.53149622796823,7.28325982400487,6.51119956864262
"8","Kansas.1972.Male",69.5212963622056,69.6818769353172,69.8586962565421,69.6840262972025,63.2313739841188,63.9561296584692,64.6592408943284,63.9527920517218,5.00739899367545,5.73108405566864,6.501920058243,5.73123424548067
"9","Kansas.1973.Female",77.4759238070633,77.6519806440762,77.8220004851705,77.6500705340003,70.3628423799645,71.1710431233564,71.9782024483769,71.1737267453439,5.6934769563485,6.47966293443464,7.26753144219597,6.4763437886564
"10","Kansas.1973.Male",69.6710134561066,69.8454016646196,70.0195098695408,69.8475561948378,63.6141724980443,64.2838880738131,64.952194893785,64.2854411876598,4.87881610803894,5.56433771577754,6.26883373095612,5.56211500717792
"11","Kansas.1974.Female",77.8474735071563,78.0327468497751,78.2142325826785,78.028728470203,70.6490783027068,71.3705133648744,72.1107658759495,71.3661667273613,5.90359028291511,6.6589014096009,7.41475373838587,6.66256174284164
"12","Kansas.1974.Male",69.9638911759442,70.1332883480792,70.2989293932156,70.1344387447588,63.941276218626,64.6223988320038,65.2874849365878,64.6219018534875,4.82843853155171,5.51234763266586,6.21559662137169,5.51253689127122
"13","Kansas.1975.Female",78.1650950446819,78.3437420470992,78.5306961496464,78.3458427540248,70.9526851965902,71.7215363181947,72.4674100780782,71.7170481215269,5.87088414583823,6.6243542625019,7.38945592738894,6.62879463249788
"14","Kansas.1975.Male",70.4156445884342,70.5891985600989,70.747560405849,70.5875680675709,64.1786930715966,64.8269905825763,65.5132839016155,64.8279737728762,5.08931960855068,5.74839356251302,6.43086425845265,5.75959429469471
"15","Kansas.1976.Female",78.2890325922181,78.4687973949785,78.6498946966351,78.4694015595645,71.1196699026786,71.824437825732,72.5152052064173,71.8247572272698,5.96466588427271,6.64329004585623,7.35989407877995,6.64464433229463
"16","Kansas.1976.Male",70.6996665560251,70.872676708112,71.0471420952012,70.8703742677821,64.3159779360052,64.9402599202043,65.5739135377057,64.9535026892892,5.27229302391986,5.91061654492064,6.57694683754944,5.91687157849296
"17","Kansas.1977.Female",78.7627893008763,78.9370350246383,79.1232671929809,78.9395961934971,71.3831607964808,72.0725699895032,72.7935054299101,72.0719196549328,6.08780376696269,6.86754977777369,7.58480826447991,6.86767653856437
"18","Kansas.1977.Male",71.0368853170521,71.201869407915,71.373479332351,71.2015819565352,64.508666929292,65.1214910371942,65.770312896455,65.1271659159365,5.4183952844369,6.0725509610172,6.7360995322868,6.07441604059868
"19","Kansas.1978.Female",78.8760216492624,79.0411635444124,79.2275631560227,79.0459440469815,71.7411172844423,72.4262189586208,73.1483076216472,72.4310752437759,5.87992165188836,6.62216747194452,7.33083270610571,6.61486880320559
"20","Kansas.1978.Male",71.3434101853347,71.5110374330873,71.6743009495489,71.5103109167519,64.7425298896645,65.3736773341085,66.0410771353141,65.3839594029178,5.4478575463743,6.13177088009664,6.82187305827074,6.1263515138341
"21","Kansas.1979.Female",79.1261616055871,79.2950393890172,79.4750715193815,79.2984203282969,72.0754583990111,72.7425007755372,73.4054203767292,72.7518432072056,5.86987423617069,6.55492031233863,7.2440208362053,6.5465771210913
"22","Kansas.1979.Male",71.5922225736594,71.7512731424431,71.9128025362136,71.7533042172139,65.102005902752,65.6749157538207,66.3326236049835,65.6956500024335,5.36372138071197,6.07858483015831,6.65342839285482,6.05765421478038
"23","Kansas.1980.Female",79.2148946187956,79.3881721023079,79.5619442179549,79.3897570329796,72.2933812299341,72.92059425444,73.5980570613116,72.9271593915667,5.78313875089286,6.46791078429205,7.11673164890306,6.46259764141294
"24","Kansas.1980.Male",71.7028073855046,71.8511159961697,72.023575939277,71.8540119480997,65.3731566688962,65.9956842254905,66.5851470454496,65.9831127364424,5.26373908285205,5.8651859007699,6.46927940698638,5.87089921165727
