"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Florida.1969.Female",0,"1",0.922084900030451,1.12214477299285,1.35576816043034,1.13039659410732,0.103020101909865,0.124106393336562,0.148070863255779,0.124478374916211
"2","Florida.1969.Female",0,"2",-0.00171003815132097,-0.000444242278908579,0.000874045957737318,-0.00042824909430476,-0.00018967577765091,-4.81725159632401e-05,9.67901251566234e-05,-4.72619805428173e-05
"3","Florida.1969.Female",0,"3",0.0142235534248962,0.029495118201552,0.0460550248345233,0.0295894037671737,0.00159255478283546,0.00323529381595424,0.00510531886972927,0.00326076923988327
"4","Florida.1969.Female",0,"4",0.349595734577847,0.449057767134128,0.570399918354259,0.452837079904401,0.039152551695014,0.0496025930090344,0.062370599063701,0.0498829820529608
"5","Florida.1969.Female",0,"5",0.0564770844883113,0.0884882890376502,0.130194966268702,0.0895972550470648,0.00625365237673948,0.00974862932758936,0.0142534696617302,0.00987177615238034
"6","Florida.1969.Female",0,"6",0.00444090773889427,0.0132064228534407,0.0256460788362447,0.0135532169385013,0.000499376193459353,0.00145314919634233,0.0027879149959195,0.00149392984327469
"7","Florida.1969.Female",1,"1",0.0402654222914702,0.0764192032702221,0.119369524862083,0.0772336038721244,0.00443395621326089,0.00838517932343133,0.0129743141693545,0.00851112540361803
"8","Florida.1969.Female",1,"2",-0.00766614307967388,-0.00196991912899723,0.011496287734881,-0.000989698044245371,-0.000853985693487245,-0.000213164364426605,0.00125606316475167,-0.000108789291298229
"9","Florida.1969.Female",1,"3",0.00329905026804445,0.0113369748858807,0.0262161013340589,0.0122021754271485,0.000366140497970377,0.00122745605806563,0.00287857265779957,0.00134497462517961
"10","Florida.1969.Female",1,"4",0.037709893512062,0.0743564527738779,0.118406104764444,0.0755957041060928,0.00414852181719086,0.00824463812895711,0.0130627885279152,0.00832949910199981
"11","Florida.1969.Female",1,"5",0.00295077338650853,0.0388917741246628,0.0784991507052575,0.0391837729718136,0.000332341265057728,0.00426432074905727,0.00847024311919622,0.00431647715038972
"12","Florida.1969.Female",1,"6",-0.000766623580767418,0.00110676115841202,0.004426103042628,0.00128330095381242,-8.40993415105456e-05,0.000122124561337197,0.000492380471588673,0.00014152676543801
"13","Florida.1969.Female",5,"1",0.000559494657738823,0.0134111646651055,0.0293255787333449,0.0139698380379385,6.33460733999665e-05,0.00149802438625496,0.00324003844995816,0.00153999136339304
"14","Florida.1969.Female",5,"2",-0.00607706948919173,0.000194602352882398,0.00963465607365221,0.000637990474036016,-0.00068605124627647,2.11765602885691e-05,0.00106346666664749,7.04659444616374e-05
"15","Florida.1969.Female",5,"3",0.00256924728628939,0.00619320320714991,0.016180673122492,0.00713254583712431,0.000282578188679758,0.000683850374352212,0.00178416027823991,0.000785994676832517
"16","Florida.1969.Female",5,"4",-0.00627030627163402,8.61022748694272e-05,0.0112409905394472,0.000749550348016019,-0.000696791776978689,9.38919068337785e-06,0.00122460123478818,8.16020931917262e-05
"17","Florida.1969.Female",5,"5",0.00455783081673249,0.0293775175631364,0.0591258768257147,0.0299858439326925,0.00050528834045112,0.00324273492887606,0.00655404225245068,0.00330382268272795
"18","Florida.1969.Female",5,"6",-0.00108443757228159,1.48636497248378e-05,0.00138986251701496,4.46443672025823e-05,-0.000117311523089268,1.60162811708627e-06,0.000153344599392528,4.951286724552e-06
