"","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean"
"1","Maryland.1969.Female",75.2466603373166,75.4324141843116,75.6136411265856,75.4325603349387,68.6662495859954,69.0730802211103,69.5105375296895,69.0801135904912,5.86824166358236,6.36588261145322,6.82164043855278,6.35244674444746
"2","Maryland.1969.Male",67.707269023618,67.9031595224571,68.0906768767428,67.902577435162,60.0480636133188,60.4617556836759,60.8917037804102,60.4722871567844,6.96354921923898,7.43467052578687,7.88777508665973,7.43029027837758
"3","Maryland.1970.Female",75.5455125047909,75.7129296469182,75.8759548400748,75.7125421773973,69.1275384492166,69.527941606471,69.9137880917288,69.5230624600775,5.75715879825079,6.18625426195353,6.61121580872192,6.18947971731975
"4","Maryland.1970.Male",67.9042579656248,68.0603410803705,68.2255813015677,68.0615829022291,60.423814202024,60.8415644221072,61.1868336519867,60.837192370397,6.85280881051385,7.22030894352565,7.64856658641586,7.22439053183209
"5","Maryland.1971.Female",75.9252111905563,76.0818683154982,76.2341454104626,76.0817220395203,69.7843491696099,70.1408043454422,70.5250541803547,70.1457905762142,5.54411062756578,5.93695806849815,6.30739759325353,5.93593146330611
"6","Maryland.1971.Male",68.2712687573004,68.4249064039105,68.5763405761723,68.4247685227049,60.9864969671326,61.3474997033183,61.6798801754846,61.3410362674202,6.72865448248239,7.07925594643664,7.47034253760643,7.08373225528463
"7","Maryland.1972.Female",76.0237117706084,76.1830827372129,76.3404441690805,76.1804446752859,70.3819368898534,70.7274606285154,71.0965882948684,70.7367394045242,5.07772411861394,5.44487071262842,5.83265784397969,5.44370527076179
"8","Maryland.1972.Male",68.4785265649064,68.6262414592593,68.7870266510571,68.6282330477436,61.6934945007908,62.037019622888,62.353120938378,62.0323555716747,6.23786095687502,6.59505032303388,6.94386641190754,6.59587747606884
"9","Maryland.1973.Female",76.3060277283149,76.4656660313685,76.6172018563465,76.4645387983288,71.1791248104429,71.5037726221363,71.8576846299528,71.5053877537851,4.55091838796359,4.96108378360266,5.33459406148205,4.95915104454376
"10","Maryland.1973.Male",68.7835333897148,68.9405039881269,69.0964152312947,68.9408765367842,62.3249200414753,62.6582257754835,62.9685732335744,62.6529733069608,5.91992831542048,6.29088865608621,6.63812799636816,6.28790322982344
"11","Maryland.1974.Female",76.6235828586585,76.7876165422193,76.9569159046674,76.783844670267,71.7401061182202,72.1052660894141,72.442719483096,72.1010289962626,4.30414300177595,4.68177517724832,5.07883946318608,4.68281567400443
"12","Maryland.1974.Male",68.9843615036838,69.1391889232819,69.309161420078,69.1395450348174,62.7595824491967,63.1052520036078,63.4183433612496,63.1001455615959,5.69009669881704,6.03821891811443,6.38753249627704,6.0393994732215
"13","Maryland.1975.Female",77.0065764760184,77.1758785367258,77.3422613268136,77.1769953958536,72.0986564029017,72.4963805200002,72.856404197261,72.489716059553,4.30703416508319,4.67676293423561,5.12316976234101,4.68727933630062
"14","Maryland.1975.Male",69.3664226636988,69.5339356440151,69.7023238331496,69.5324339180428,63.165903343355,63.502086583518,63.812139798485,63.5019718471091,5.67796697350123,6.03423910422952,6.40552441478701,6.03046207093371
"15","Maryland.1976.Female",77.0638732940522,77.2492688050363,77.4204163608948,77.2472263532174,72.2211363675812,72.5907652953363,72.9392903783951,72.5926543119437,4.25144792892963,4.66199603012583,5.02813590874633,4.65457204127366
"16","Maryland.1976.Male",69.7521463725678,69.908011435663,70.0566629371047,69.9068927469005,63.5697815849349,63.8825840194597,64.2194187303748,63.8889473385549,5.65928485135381,6.02754323934028,6.36595975084106,6.01794540834555
"17","Maryland.1977.Female",77.3802714527218,77.5538439043833,77.7311150039216,77.5550636127703,72.5676562010835,72.9194594422569,73.2804757746189,72.9193617410123,4.24993838278786,4.63439500088924,5.01247900646342,4.63570187175795
"18","Maryland.1977.Male",70.1086772838935,70.2623040878385,70.4152379403858,70.2633613483084,64.2457169912107,64.5689856750129,64.8873198964272,64.5647437173236,5.33428951491141,5.6982624402682,6.06120969726321,5.69861763098481
"19","Maryland.1978.Female",77.5830754868985,77.7459316921318,77.9131518817327,77.7461218619032,72.8652071616064,73.2081103401105,73.542290095068,73.2079289755271,4.17239830839993,4.53759905903895,4.92562052261965,4.53819288637603
"20","Maryland.1978.Male",70.3001384170507,70.4498732416706,70.60046911589,70.4517000420706,64.4392167278944,64.7577086600444,65.0739962522927,64.7552075737883,5.33660764728214,5.69358687404669,6.05631645701172,5.69649246828231
"21","Maryland.1979.Female",77.7938684387264,77.9549980771841,78.1175271682133,77.9573197670152,73.1014017544658,73.4166615742754,73.7825991702885,73.4160813368723,4.14364229156224,4.54311524093687,4.89728326989038,4.5412384301429
"22","Maryland.1979.Male",70.5945752600341,70.7563457572076,70.918920346055,70.755314577009,64.6577346757439,64.9557180919786,65.264087629228,64.9569619880506,5.44578389575563,5.80340241544913,6.1396657358418,5.79835258895845
"23","Maryland.1980.Female",77.7465302330531,77.9060623676627,78.0659751454896,77.9055590083336,73.2640015933921,73.5795727189617,73.9031078260253,73.5838557708285,3.94863734071479,4.3262953094633,4.69869897075089,4.32170323750511
"24","Maryland.1980.Male",70.7641860798352,70.9253881381949,71.0744842554732,70.925838996364,64.8241717266492,65.1348303651321,65.4474851728842,65.1407027190357,5.44994245451589,5.78194681291508,6.13171519348478,5.7851362773283
