"","stratum.id","age_minbin","age_cont_yrs_lcl","age_cont_yrs_med","age_cont_yrs_ucl","age_cont_yrs_mean","age_cont_prop_lcl","age_cont_prop_med","age_cont_prop_ucl","age_cont_prop_mean"
"1","Mississippi.1969.Female",0,1.48565278210168,1.78025829217114,2.08251413534647,1.78197472005341,0.193175822635449,0.225940792597974,0.258631575379514,0.225618260619668
"2","Mississippi.1969.Female",1,0.201506821994674,0.269893579677073,0.349886646610279,0.270888697491213,0.0256465739704708,0.034092246350168,0.0434703900272783,0.0343276378487858
"3","Mississippi.1969.Female",5,-0.00319160558370665,0.0352067739466317,0.0747738282223162,0.0351463768567362,-0.000413074014821279,0.00444465670083399,0.00944519720100548,0.00445239120232322
"4","Mississippi.1969.Female",10,0.000868087843186814,0.0374285621236503,0.0784381971025399,0.0376619306585322,0.000108285216758523,0.0047256052525099,0.00973524037253225,0.00477103007266852
"5","Mississippi.1969.Female",15,0.0309201037693733,0.0813245003958408,0.13337757776771,0.0815555148088033,0.00407733854284373,0.0103512708425651,0.0169116284636478,0.0103301792680682
"6","Mississippi.1969.Female",20,0.0823224844944385,0.151898253589678,0.222738590800159,0.151529186667987,0.0103612665578623,0.019111887580831,0.027989539887568,0.0191891458882721
"7","Mississippi.1969.Female",25,0.217663171495737,0.300368853274792,0.384693637555606,0.300873052500978,0.0279464070109727,0.0379976272818732,0.0486175593636938,0.0381232729641221
"8","Mississippi.1969.Female",30,0.328271020295238,0.415353939339397,0.52016975458951,0.418139753753962,0.0420383620887486,0.0529423586605553,0.0656794709005915,0.0529845994609057
"9","Mississippi.1969.Female",35,0.395708355879444,0.490164505102714,0.59560428592192,0.492363915615383,0.0499266569784298,0.0620926739971361,0.0751284638360846,0.0623842306830196
"10","Mississippi.1969.Female",40,0.525092747937923,0.634453154645103,0.746982922249245,0.635854683478589,0.0678777273718969,0.0802849388955335,0.094824354212495,0.0805722612222808
"11","Mississippi.1969.Female",45,0.498107523461626,0.605844730944818,0.723163422227686,0.607456521961619,0.0640191748559239,0.0769141534598294,0.0903837315373135,0.0769725125922697
"12","Mississippi.1969.Female",50,0.578049966397229,0.69478039275429,0.815850018900841,0.694262181442715,0.0729534967450881,0.0878491097084905,0.102778086504727,0.0879918011599905
"13","Mississippi.1969.Female",55,0.509834814982498,0.615580733178472,0.729674623911804,0.616103239572991,0.0645719919398619,0.078111436922117,0.0919170015989775,0.0780844309056057
"14","Mississippi.1969.Female",60,0.588182224774632,0.697476755486098,0.809330894139029,0.697186650170594,0.0748316371088242,0.0882294238991127,0.102421501418655,0.0883627575040435
"15","Mississippi.1969.Female",65,0.419226939004096,0.511312026385559,0.613932968769107,0.512898788099942,0.0530082646287103,0.0647867671557724,0.0783797955595412,0.0650149282042156
"16","Mississippi.1969.Female",70,0.317917990459502,0.423503647675481,0.518719298731462,0.423222010139748,0.0409556226766853,0.0536204779073645,0.0656020700181117,0.0536333317041703
"17","Mississippi.1969.Female",75,0.0819861418163778,0.172447441829411,0.265649100491508,0.172994874929395,0.010423734070135,0.021756056322005,0.0331365968470024,0.0219034282855891
"18","Mississippi.1969.Female",80,-0.0624841894346914,0.00340609280958934,0.0746666852294985,0.00370059656454618,-0.00800001645187613,0.000426491872917839,0.00946877681666853,0.000445206544570513
"19","Mississippi.1969.Female",85,-0.128708829662448,-0.0403931537712136,0.0435323115331463,-0.0404598764964426,-0.0164572105191918,-0.00515429105640036,0.00538110838759247,-0.0051614061305687
"20","Mississippi.1969.Male",0,1.62467683277567,1.93219774349925,2.20525735953485,1.9248775417075,0.255785026135146,0.295587676822336,0.33178237832253,0.295499911196687
"21","Mississippi.1969.Male",1,0.227780299889897,0.298343670364975,0.380295032102638,0.30035021058465,0.035061597806042,0.0460367589365194,0.0583107935565547,0.0461528429104089
"22","Mississippi.1969.Male",5,0.0206687536532526,0.0693345131435547,0.112842709313835,0.0685541484662206,0.00315168029449779,0.0106069233735038,0.0173453255552808,0.0105369493746096
"23","Mississippi.1969.Male",10,0.0180285323047671,0.0616322090061177,0.109602029968937,0.0621710198099485,0.00282861098116638,0.0094399476960072,0.0165639325796629,0.00954983158361441
"24","Mississippi.1969.Male",15,-0.0683302641868314,0.0169029033906076,0.105647613464428,0.0163776708090404,-0.010514337855069,0.00260887063844485,0.016049767347512,0.00246850174939816
"25","Mississippi.1969.Male",20,0.315603081524123,0.459668250516218,0.604067031818161,0.460616378067237,0.0496945172379464,0.0707383863876617,0.0918781121721185,0.0707248316175238
"26","Mississippi.1969.Male",25,0.517959449432847,0.674411985266881,0.84382382715468,0.677083742086421,0.0809320933160346,0.103974945097144,0.127733641008439,0.103983676572956
"27","Mississippi.1969.Male",30,0.471001148129294,0.596861699816419,0.737258669887595,0.598177225520501,0.072909549104874,0.0917844088955193,0.112401868424322,0.0918920657678289
"28","Mississippi.1969.Male",35,0.533890610968856,0.666232591929909,0.805013604079339,0.666180527953699,0.0823704087598467,0.102129196815329,0.122497403168896,0.102334610556009
"29","Mississippi.1969.Male",40,0.470685170026308,0.593117232484238,0.727705140958234,0.59510502217869,0.0724490020413073,0.0913410730773708,0.11174755995199,0.0914233443933479
"30","Mississippi.1969.Male",45,0.404765288179566,0.524644245217218,0.655405038285896,0.527062435743715,0.0625774845864186,0.080671663811621,0.100891684414941,0.0809855877346185
"31","Mississippi.1969.Male",50,0.20466005318472,0.320871290779723,0.447588609148318,0.322602173262122,0.0312642976900307,0.0495222184546323,0.0673919153505166,0.0495201891687317
