"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Virginia.1969.Female",0,"1",0.688565142576364,0.917489476638953,1.1396860267083,0.918708917460919,0.0920133592914711,0.120274170514773,0.146529699222292,0.120190632238696
"2","Virginia.1969.Female",0,"2",-0.00128375704561421,0.000368643219992566,0.00176748644978609,0.000363104215137129,-0.00016999004370119,4.83605006302879e-05,0.000233619585569954,4.77224494260204e-05
"3","Virginia.1969.Female",0,"3",-0.00374100116175827,0.0090412999230037,0.0254849663342358,0.00943995084048349,-0.000485152516856743,0.00118721853479296,0.00337550943832696,0.00123595725357346
"4","Virginia.1969.Female",0,"4",0.179265771368735,0.259971518489821,0.361972714389291,0.263411125711257,0.0233406287871809,0.0340688105760649,0.0474136577891292,0.0344860194971955
"5","Virginia.1969.Female",0,"5",0.00753916605323128,0.030571651611229,0.0641505121410927,0.0320187467871692,0.00100911492606828,0.00401656695488611,0.0083305037648936,0.00418993619148494
"6","Virginia.1969.Female",0,"6",0.00393864896121612,0.0140607364400443,0.0335105146866264,0.0156152604311967,0.000505809685607911,0.00184744498405246,0.00430194536627696,0.00204582962201935
"7","Virginia.1969.Female",1,"1",0.0036141945981104,0.0305295165103031,0.0637366007596493,0.0311113304435738,0.000471714909688052,0.00396844034842708,0.0082632724421982,0.00407123987065781
"8","Virginia.1969.Female",1,"2",-0.00852019932061979,-0.0036318289913966,0.00353931330285266,-0.00340458583301423,-0.00113573936548091,-0.00048039507571805,0.000469288011939309,-0.000447435780534954
"9","Virginia.1969.Female",1,"3",-0.00562988329867249,0.00360670628614359,0.0129838756628644,0.00375167524127683,-0.000733840164404023,0.000467780902143164,0.0016994071501519,0.000491241684192589
"10","Virginia.1969.Female",1,"4",-0.0103539285104772,0.0145460987361561,0.0505438237579931,0.0155962830096375,-0.00133954296940649,0.0018966527194378,0.00660132312706842,0.00203894919261787
"11","Virginia.1969.Female",1,"5",0.0541423280081043,0.0921175038350347,0.139173151177749,0.0927804072995616,0.00698223216175482,0.0120134658642705,0.0183331762458952,0.012154916904433
"12","Virginia.1969.Female",1,"6",-0.00123904508090056,0.000473636621088895,0.00305255178054241,0.000617069572941728,-0.000166062633305146,6.06797554653198e-05,0.000412969177516933,8.09927964559126e-05
"13","Virginia.1969.Female",5,"1",-0.0144036901277712,-0.00129104442348092,0.0143726697686239,-0.000879190213571182,-0.00190733766813246,-0.000166557838554086,0.00191871916709808,-0.000115994329263018
"14","Virginia.1969.Female",5,"2",-0.0101199790335109,-0.00517288216494146,0.000588418998942772,-0.00505970949582834,-0.00133770368507826,-0.000681482234358995,7.57517019903577e-05,-0.000663339033077095
"15","Virginia.1969.Female",5,"3",-0.00296876684799713,0.000611436120278671,0.00636526039501902,0.00107107556512523,-0.000383868142167035,8.08979895963449e-05,0.000836860091772887,0.000140932821322885
"16","Virginia.1969.Female",5,"4",-0.00162013955664449,0.00841801230488012,0.0310767835308027,0.00972429032925067,-0.00021394354560473,0.00110549151567566,0.00404487439111441,0.00127433119476239
"17","Virginia.1969.Female",5,"5",0.0177691844940218,0.0406967696846416,0.06920691896197,0.0420447721325584,0.00228400202997809,0.00532581392360134,0.00913138444732791,0.00550964829348316
"18","Virginia.1969.Female",5,"6",0.000197886984626997,0.00175563856137917,0.00471980841169443,0.00194757791883863,2.64033596086112e-05,0.000232742765543438,0.000612273882056565,0.000255127227197013
"19","Virginia.1969.Female",10,"1",-0.0101708563004565,0.00056590925057588,0.0147416095665287,0.00092729564015742,-0.00132194200627616,7.46294618931488e-05,0.0019239993286995,0.000119992246069651
"20","Virginia.1969.Female",10,"2",-0.00461802560368959,0.00179407310168846,0.00844187963906973,0.00176536654015848,-0.000620170498901968,0.000234896403894043,0.00108794223007918,0.000231550348946963
"21","Virginia.1969.Female",10,"3",0.0007332954895099,0.00497258373446686,0.0100606147243662,0.00504671884280132,9.77766020316542e-05,0.000650143367433307,0.00132108150528514,0.000661383584582433
"22","Virginia.1969.Female",10,"4",-0.00386452855477589,0.003503249089068,0.0181600715807409,0.00456269617841711,-0.000499693585183777,0.000463153372388435,0.00239967496022944,0.000597501687321366
"23","Virginia.1969.Female",10,"5",-0.000832033241903945,0.0187247346100812,0.0436293664671111,0.0192718146597282,-0.000109773418747561,0.00245312595764491,0.00572310012868608,0.00252386338405131
"24","Virginia.1969.Female",10,"6",-0.00231915136532003,0.000740085890372971,0.00413697447215746,0.000684968961510884,-0.000310405079750998,9.89936382401484e-05,0.000541850770450757,8.98323262075906e-05
"25","Virginia.1969.Female",15,"1",0.0145014396685947,0.0318598233183122,0.0533042567454957,0.032360051180078,0.00197735875867932,0.00416938597740895,0.00689237382834018,0.00423582159577551
"26","Virginia.1969.Female",15,"2",-0.00225554397558807,0.00370717159365871,0.0131938556721997,0.00425694371110126,-0.000297785714756651,0.000489229115248943,0.00174591736726821,0.000557649877544037
"27","Virginia.1969.Female",15,"3",9.00056687147129e-05,0.00591132417488431,0.0171442057473164,0.0067757664518069,1.18382896452942e-05,0.000774671260384453,0.00226928796605445,0.000887329304698111
"28","Virginia.1969.Female",15,"4",-0.00333433541140347,0.00393605002081767,0.0143784437336149,0.00441571340984273,-0.00043876319475311,0.000515569684140277,0.00190291955876291,0.000577582725264344
