"","stratum.id","age_minbin","age_cont_yrs_lcl","age_cont_yrs_med","age_cont_yrs_ucl","age_cont_yrs_mean","age_cont_prop_lcl","age_cont_prop_med","age_cont_prop_ucl","age_cont_prop_mean"
"1","New Mexico.1969.Female",0,-0.621112826913721,0.0617718256623245,1.53624023140214,0.162490983329456,-0.294996239641923,0.0216348882202116,0.387109167251138,0.0265025438113943
"2","New Mexico.1969.Female",1,-0.0486404513166124,0.117492284422334,0.438279966618403,0.134811093261753,-0.0172841520895399,0.0336795746322897,0.194725268078901,0.0452209307387281
"3","New Mexico.1969.Female",5,-0.0373754226280733,0.0319912283310969,0.198060287893397,0.0470758663559925,-0.0138237690004755,0.00955424057966264,0.0771728551239348,0.0146042115885264
"4","New Mexico.1969.Female",10,-0.00498535435732749,0.0776940278677425,0.238710986391434,0.087721667904659,-0.00300332388565991,0.0217797557697909,0.0970611321856355,0.0305238292202187
"5","New Mexico.1969.Female",15,-0.112970208817648,-0.0130223468105466,0.154580674366538,-0.00536623087212413,-0.0705789710217852,-0.00358942051996508,0.0491153718768236,-0.00447900919071767
"6","New Mexico.1969.Female",20,-0.0674210682597151,0.0984190115401953,0.435018862582029,0.123917253533398,-0.0268331925556023,0.0277006431789844,0.143705370048672,0.0377561216088501
"7","New Mexico.1969.Female",25,0.139328699232417,0.348806853129904,0.732556647597228,0.366612313310423,0.0323690740891209,0.0996263654471061,0.355977151467931,0.121247985104239
"8","New Mexico.1969.Female",30,-0.0409618655459836,0.118812435847188,0.368812869397467,0.132839493320329,-0.0164180425682345,0.0335751253102933,0.195510946695688,0.0394515053471267
"9","New Mexico.1969.Female",35,0.0762968844928957,0.263110156987595,0.615826320787662,0.28647836584533,0.0168630989469459,0.0779877377216763,0.26983679612013,0.0925511182840452
"10","New Mexico.1969.Female",40,0.00428517180518369,0.285685290329358,0.802114493819318,0.312999713617306,0.00079454062890744,0.0807242618733086,0.327864420360991,0.106475303413982
"11","New Mexico.1969.Female",45,-0.111832047456611,0.150742807579033,0.704753250745769,0.188864278839498,-0.057910053147809,0.0426555980603045,0.230065519967466,0.0431632939075648
"12","New Mexico.1969.Female",50,0.0408897199381813,0.422017798406836,0.946327897365714,0.432375190469136,0.0100308244354803,0.119112235548064,0.402145881133234,0.153540016025124
"13","New Mexico.1969.Female",55,0.147645645849209,0.789984844478853,1.84872235953279,0.84587216516929,0.0341443697323906,0.226169450171884,0.80855947529972,0.272697955824108
"14","New Mexico.1969.Female",60,0.105515130719653,0.589802407212314,1.37344107682988,0.629630242784466,0.0336391859799695,0.167166635518458,0.589024765748586,0.201702792211603
"15","New Mexico.1969.Female",65,0.023793206381331,0.599364825612313,1.41547361653904,0.621973748836599,-0.00153924262274516,0.170695286887778,0.55996756146556,0.182936640751598
"16","New Mexico.1969.Female",70,-0.47371361711871,-0.138433818803405,0.472401442585302,-0.102803924799892,-0.315256989458143,-0.0360843128263031,0.132592744669449,-0.0533305785220946
"17","New Mexico.1969.Female",75,-0.362573955874175,0.185424156276557,0.976447698839942,0.209836446173367,-0.207113635822937,0.0504313144068318,0.309969953386443,0.0707248584650583
"18","New Mexico.1969.Female",80,-0.438322501246114,-0.117543668112949,0.520228334188566,-0.0783625593202877,-0.278756222004907,-0.0309422734032482,0.120999484892546,-0.03385974563839
"19","New Mexico.1969.Female",85,-2.31450562815929,-0.674992301338564,0.225891772522716,-0.785890428960657,-1.85031486187792,-0.181705342102578,0.0645364327227486,-0.347429772950964
"20","New Mexico.1969.Male",0,0.0384460806729899,1.0411632807491,2.12295811446677,1.04977261978205,0.0187986978471511,0.313925361692742,0.716744028595909,0.319352344936024
"21","New Mexico.1969.Male",1,-0.0242788715842415,0.148757437882048,0.445153227617278,0.171148844786879,-0.00656775890290843,0.0473322090080712,0.165297025897531,0.0577086696323621
"22","New Mexico.1969.Male",5,-0.0625312975936178,0.0214169597466447,0.171474742498639,0.0294835653952468,-0.0218772951511237,0.00666753464356905,0.0546579953636545,0.0097620282982093
"23","New Mexico.1969.Male",10,-0.0479636849565707,0.0667197040849136,0.353882005228096,0.0928043647832847,-0.0172621639889685,0.020549291599286,0.141321174210601,0.0314722781990701
"24","New Mexico.1969.Male",15,-0.40818442247595,-0.242991678199889,0.0106294766795343,-0.229640037501922,-0.23440267883478,-0.0717295275418056,0.00310812505824988,-0.0825845461414799
"25","New Mexico.1969.Male",20,-0.458625568337942,-0.167286737896329,0.488890829641598,-0.115234671689147,-0.23243105192434,-0.0474338722055242,0.138469917952469,-0.0517728201324489
"26","New Mexico.1969.Male",25,-0.224453536243628,0.0381089146112589,0.594885520024037,0.0849366546062921,-0.0947923985797941,0.0112630904490722,0.202547991643924,0.0213638029408649
"27","New Mexico.1969.Male",30,-0.179897413941062,0.0371186866079038,0.462970904036261,0.0631480849171036,-0.0722503669374213,0.0109933412640371,0.1700338789224,0.0220681806564193
"28","New Mexico.1969.Male",35,-0.202831221497636,0.0213650830300818,0.405333527528731,0.0435314290655201,-0.0864744570830587,0.0057529214325671,0.129658436897189,0.00942806042123139
"29","New Mexico.1969.Male",40,0.0358829110969101,0.433423375457532,1.09607507793413,0.469246336703247,0.0102564862128784,0.136599621814322,0.387272367006361,0.155384615780779
"30","New Mexico.1969.Male",45,-0.136182479716229,0.216098403065279,0.641115071893051,0.22115763094876,-0.0568793758652308,0.0640076311249041,0.22454237492465,0.0711746973458918
"31","New Mexico.1969.Male",50,0.0625150773919195,0.549520788505961,1.3734761120633,0.594173688358757,0.0202511622454555,0.166027630431222,0.524631145617127,0.201624141432986
