"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Connecticut.1969.Female",0,"1",0.664107823863494,1.01398006151762,1.40593212243898,1.0096665056644,0.128474870071183,0.189291696243482,0.255680061874537,0.19009283988918
"2","Connecticut.1969.Female",0,"2",-0.00132885609668331,-0.000503363500145825,0.00191482741596508,-0.000232119966785258,-0.00026119187523243,-9.66402353173641e-05,0.000340984930647203,-4.53630348544531e-05
"3","Connecticut.1969.Female",0,"3",0.000912976637496987,0.0143675121505319,0.0358345545811724,0.0153537941655964,0.000172230711272502,0.0026844726424193,0.00689730463283575,0.00290572779897616
"4","Connecticut.1969.Female",0,"4",0.0995560821620668,0.223303754002308,0.396620205551208,0.231042631384808,0.0183626289360171,0.0420796923903274,0.0755333740952239,0.0435828610059264
"5","Connecticut.1969.Female",0,"5",-0.00496436045361898,0.0137533051817568,0.046063044893856,0.0155440925066803,-0.000927742610374414,0.00259357324580439,0.00896558540787511,0.00294060957364427
"6","Connecticut.1969.Female",0,"6",0.00249736299892469,0.0104943565511407,0.029332982216117,0.0115941441388231,0.000460519479886729,0.00193504798061012,0.00575876403761525,0.00220242729675546
"7","Connecticut.1969.Female",1,"1",-0.0164157487575604,0.012735417312534,0.0636128720165436,0.0148062461612564,-0.0032217080152183,0.00240802784239865,0.0124056609249482,0.00277495302210377
"8","Connecticut.1969.Female",1,"2",-0.002400554107323,0.0016548201220229,0.00920380587600378,0.00214219827046496,-0.000454806300177791,0.000314673807953515,0.00165170280274342,0.000399459942838003
"9","Connecticut.1969.Female",1,"3",-0.00253631631348901,0.00394131830545437,0.0147607211344032,0.00460176852282011,-0.000469940349287574,0.000729689373926406,0.00295094282322261,0.000873409278383594
"10","Connecticut.1969.Female",1,"4",0.00555989354161153,0.0453687718576442,0.168211545202405,0.0557492506082746,0.0010933102135585,0.00854180930756426,0.0325358807729696,0.0104314276922159
"11","Connecticut.1969.Female",1,"5",-0.00779223480371267,0.031530051092267,0.107690769024796,0.0362850239516607,-0.0015794680515861,0.00598516082614463,0.0199727618180141,0.00682506797523386
"12","Connecticut.1969.Female",1,"6",0.000644434744706681,0.00320229621910658,0.00739914569294408,0.00345126676794321,0.000130484761666604,0.000600655730316633,0.00142656507002731,0.000652806299499726
"13","Connecticut.1969.Female",5,"1",-0.0165375964204743,-0.00477921832730475,0.0155496736672401,-0.00349331139695243,-0.00320239165744679,-0.000871220241111973,0.00312338589163955,-0.00066982216173819
"14","Connecticut.1969.Female",5,"2",-0.0121803125779596,-0.000805654889613421,0.0136386415160227,-0.000378086778110716,-0.00246998635907179,-0.00015467077766576,0.00266979636451704,-6.27617422993761e-05
"15","Connecticut.1969.Female",5,"3",-0.00249452774360124,0.000761297178267986,0.00637740682959064,0.00104663129038608,-0.000489915700101729,0.000140958782102534,0.00122510582015142,0.000201270059419732
"16","Connecticut.1969.Female",5,"4",-0.005634638357381,0.0031597852442201,0.0233377468513811,0.00462361634764847,-0.00101402894226854,0.000608032619596575,0.00434750989587223,0.000870507636169008
"17","Connecticut.1969.Female",5,"5",-0.0145341322905289,0.011112884111433,0.0709465483723975,0.0157617316812922,-0.00289834657696308,0.00205710619519184,0.0145516592030176,0.00296344896009761
"18","Connecticut.1969.Female",5,"6",-0.000833686620310908,0.00021927495672909,0.00310697690169254,0.000439379660010109,-0.000157242770519171,4.08947420418027e-05,0.000564911019316524,8.23864738679301e-05
"19","Connecticut.1969.Female",10,"1",-0.00472319434162146,0.00820452722940233,0.0349269796261703,0.0102299127966673,-0.000822382144554194,0.00153977238567313,0.00666732537089146,0.00195400865092018
"20","Connecticut.1969.Female",10,"2",-0.00789521540011285,-0.000873425565915061,0.0133912582898457,0.000274385980336,-0.00153148943258898,-0.000157589899640301,0.00255282661014913,5.58831669527418e-05
"21","Connecticut.1969.Female",10,"3",0.000343111154853931,0.00397857349884377,0.0111670646947808,0.00435159643177297,6.47001446560075e-05,0.000762986557505545,0.00206277763569347,0.000826461891699351
"22","Connecticut.1969.Female",10,"4",-0.00456876736544581,0.00166517714079552,0.0173767184638323,0.00295683003895224,-0.000880799128546494,0.000315013690596569,0.00323275817300613,0.000554495185219092
"23","Connecticut.1969.Female",10,"5",-0.0185354422605535,-0.00403076067701499,0.0223757169035175,-0.00228410492324167,-0.00364248396224039,-0.000747244502628713,0.00444802756623714,-0.000431891680390208
"24","Connecticut.1969.Female",10,"6",0.000832167990343558,0.00359265293252167,0.00892387523632113,0.0039121551596102,0.000157834599486097,0.000670754061171901,0.0016874015718417,0.000739772069778394
"25","Connecticut.1969.Female",15,"1",-0.00330789466907459,0.0149043658711556,0.0452750411502308,0.016674857979085,-0.000636767599296261,0.00285439568458957,0.00859372227454719,0.00316612884664707
"26","Connecticut.1969.Female",15,"2",-0.0123107723141651,-0.00591635712099365,0.000931795452622006,-0.00591136396525845,-0.00239590238445087,-0.00111928292983001,0.000186549219409405,-0.00112421844028768
"27","Connecticut.1969.Female",15,"3",-0.000850383857257588,0.00691291157873765,0.0206631829857859,0.00752659965675931,-0.000144340305747323,0.0012945132115912,0.00378073015759233,0.00143034920681978
"28","Connecticut.1969.Female",15,"4",-0.000675940500977422,0.0107226607944403,0.0417857098762793,0.0132830701787244,-0.000146388522431067,0.00200774242350676,0.00811479213064168,0.00252878676641152
