"","stratum.id","age_minbin","COD","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean"
"1","Oklahoma.1969.Female",0,"1",0.430652984232239,0.780001119014711,1.15697924813748,0.781536704116991,0.1022020317266,0.171934272220375,0.241452688427048,0.171647029058149
"2","Oklahoma.1969.Female",0,"2",-0.00356333652946224,-0.00195151386170985,0.000456964993987262,-0.00171852511551019,-0.000808812217022555,-0.00042893535650214,9.22155487315701e-05,-0.000380290581131567
"3","Oklahoma.1969.Female",0,"3",0.000255653571641551,0.0165803216683798,0.0369372701923354,0.0169352186156962,4.99532619988918e-05,0.00363842486174306,0.00818364429760984,0.00374423302103359
"4","Oklahoma.1969.Female",0,"4",-0.0585977703979208,-0.0115527429757015,0.0671440888010697,-0.00684606153451843,-0.013666038144518,-0.0025111886094279,0.0153521436907867,-0.00161713391560481
"5","Oklahoma.1969.Female",0,"5",-0.0169062258576905,0.0152582598637264,0.0610581018840261,0.0170969621272573,-0.00378355729657054,0.00330541611906804,0.0136792404435939,0.00379867725176693
"6","Oklahoma.1969.Female",0,"6",-0.000781912392150473,0.00477884058162277,0.0147619359596366,0.00541147914247148,-0.00017826964756665,0.00104087931797357,0.00334673244849805,0.00119794988022476
"7","Oklahoma.1969.Female",1,"1",-0.0170099592300912,0.0413038256712798,0.170396975851686,0.048938634015071,-0.00376143631467175,0.00895338316742776,0.0374635992824765,0.010747479807771
"8","Oklahoma.1969.Female",1,"2",-0.00230115544667488,0.00211899974269594,0.00940259808769009,0.00263206687168695,-0.000514379284498644,0.000457471358067162,0.00209609672801955,0.000586764207196393
"9","Oklahoma.1969.Female",1,"3",0.00275558564364663,0.00871020200023721,0.0185581967370783,0.00939320351725575,0.000589017310690122,0.00192489965377517,0.00412549063955849,0.0020811571878695
"10","Oklahoma.1969.Female",1,"4",0.003307275101374,0.0262309738190887,0.0742433112962518,0.0301719254039992,0.000699078928780913,0.00584924342627838,0.0167312671695058,0.00666242914350072
"11","Oklahoma.1969.Female",1,"5",-0.0385413612875073,0.0160796001781269,0.105418693915465,0.021947290672554,-0.00845903035501812,0.0036740125247741,0.0236698251388285,0.00477912402492919
"12","Oklahoma.1969.Female",1,"6",-0.000832780305798425,0.00217254498335356,0.0115309590917146,0.00314667836286227,-0.000174183167511252,0.000484734358477321,0.00258728756290603,0.000700603659644921
"13","Oklahoma.1969.Female",5,"1",-0.0088458110850397,0.00693466159956158,0.0354287576323389,0.00859217619654814,-0.00199717983279221,0.00154981243274057,0.00770535290365273,0.00190270967535369
"14","Oklahoma.1969.Female",5,"2",-0.00692008990394703,-0.00204950804755657,0.0057170611475505,-0.00158439839880739,-0.00157213985391924,-0.000442222564108762,0.00121622008770997,-0.00034697158004216
"15","Oklahoma.1969.Female",5,"3",0.00183400250248825,0.00608329338394063,0.0182132563954927,0.00715049401115521,0.000387667894170603,0.00135523693978548,0.0040031272878218,0.00158168716646152
"16","Oklahoma.1969.Female",5,"4",-0.0111280495221934,-0.00400534558836604,0.00861011558717232,-0.00335088706165055,-0.00249748162001534,-0.000877572913450456,0.00192609520903769,-0.000739222586025714
"17","Oklahoma.1969.Female",5,"5",-0.0428620665073195,-0.0152869279895424,0.0512636036101299,-0.0101479776474796,-0.00960382912607474,-0.00345739509398817,0.0111461319135708,-0.00226873614908273
"18","Oklahoma.1969.Female",5,"6",-0.00120317859429967,-0.000234443649204565,0.00161047785179905,-0.000133276210953106,-0.000267854368306968,-5.15595668042869e-05,0.000338623836441297,-2.95758157440776e-05
"19","Oklahoma.1969.Female",10,"1",-0.0123455458323028,-0.000798576185312336,0.0144487111487325,-0.000431601869091313,-0.0027034344546425,-0.000168788199419844,0.00320691463383888,-9.54621746096731e-05
"20","Oklahoma.1969.Female",10,"2",-0.00611339102674012,-0.0014339308440273,0.00345636276201194,-0.00138299067752475,-0.00130858238634633,-0.000312826228804154,0.000771167078998877,-0.000302649139279666
"21","Oklahoma.1969.Female",10,"3",-0.00347067240654835,-0.000472367473240061,0.00515025272734155,2.2572744986812e-05,-0.000776010458842628,-9.89639574007145e-05,0.0011554589176448,5.05856544523151e-06
"22","Oklahoma.1969.Female",10,"4",-0.00657476516733964,-0.00113219249410398,0.00706889847655083,-0.000745967194356633,-0.00144315270475548,-0.000246310026275077,0.0015894752423257,-0.00016816040902313
"23","Oklahoma.1969.Female",10,"5",-0.025825052066005,-0.00546366915544281,0.035398218113673,-0.00270080076011128,-0.00588349438810644,-0.00118913177404059,0.00785633275473065,-0.000619926496991153
"24","Oklahoma.1969.Female",10,"6",-0.00207661118122919,0.00404304640922783,0.0144018524290842,0.00473189846760597,-0.000481193196178036,0.000893642708268656,0.00320037387925236,0.00104053193543115
"25","Oklahoma.1969.Female",15,"1",-0.00785360015229852,0.0114045813385481,0.0407001949848747,0.0132062805961493,-0.00181438037276965,0.00257777521605513,0.00887121562274567,0.00290393533382713
"26","Oklahoma.1969.Female",15,"2",-0.00420675527974194,0.00233698253754133,0.0224985934216817,0.00430351117609965,-0.000926797932866353,0.000515841417436568,0.00491192189765956,0.000952740211396992
"27","Oklahoma.1969.Female",15,"3",0.00599021839150678,0.0164476268540363,0.0395052326720747,0.0179711184251935,0.00126802757330027,0.00366078925603641,0.00851303587579911,0.00398678133252933
