"","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean"
"1","Oregon.1969.Female",76.3390116019882,76.5551318367261,76.7886280001164,76.5584795196226,71.1755153354663,73.074821220245,75.3956897868576,73.1249495062033,1.14543390606826,3.49226616214575,5.38509879560239,3.43353001341928
"2","Oregon.1969.Male",68.4141371905733,68.6438532082457,68.8818094126357,68.6428298535821,60.1264947884533,62.1827189488531,63.9629067535362,62.1368970396609,4.72079142185502,6.44811158749415,8.55112854534237,6.50593281392121
"3","Oregon.1970.Female",76.62828222508,76.8355744578656,77.053758142951,76.8382207856814,71.4253322099198,73.2259200004525,75.3650759099326,73.2779332985457,1.44254298908165,3.61853493013189,5.40040772023773,3.56028748713567
"4","Oregon.1970.Male",68.6653571194627,68.8672883725292,69.0559042095624,68.8684496481664,60.3126843186039,62.3418673957152,64.029294724421,62.3355726977498,4.84087675508385,6.52687463227083,8.5896183785218,6.53287695041665
"5","Oregon.1971.Female",76.7004763996043,76.9082015016765,77.098026772622,76.9052423889329,71.5498751880912,73.337185529512,75.4282021609199,73.3822679632331,1.47196826594076,3.5830273186313,5.31047376005517,3.52297442569983
"6","Oregon.1971.Male",68.7922822594619,68.9755630524236,69.1600377586087,68.9792953401937,60.606586193108,62.4603519398293,63.9930368718594,62.4394537061509,4.94800926773775,6.51746002790997,8.40082855097842,6.53984163404283
"7","Oregon.1972.Female",76.8624251903215,77.0459499686709,77.2405670089424,77.0499074978101,71.6663849040692,73.3548983634821,75.257730707169,73.4133226989064,1.77307907304217,3.67908710430719,5.34920918242359,3.63658479890367
"8","Oregon.1972.Male",68.9164222727199,69.1182574654635,69.2990338764747,69.1173314401362,60.9917378407992,62.7687472799393,64.1720446778836,62.7227211353443,4.9811499158538,6.35731274035567,8.18224606293552,6.39461030479187
"9","Oregon.1973.Female",76.9801681823979,77.1610885770993,77.3482132314255,77.1614436999411,71.9726978640076,73.5344203376217,75.2911616737095,73.5860743031694,1.83703729426521,3.63638597153405,5.23027747652177,3.57536939677172
"10","Oregon.1973.Male",69.1601583494152,69.3477121200445,69.5229341259534,69.3450757888711,61.465685891871,63.0883963644293,64.4798094317084,63.0387766929372,4.82607076942338,6.24707210329123,7.90290516432241,6.30629909593395
"11","Oregon.1974.Female",77.4282357262787,77.6206233007829,77.8113450390387,77.6205796421936,72.1598862835517,73.6569183168213,75.3478748190246,73.6930795645449,2.28380474120185,3.94621392821486,5.44159835832555,3.92750007764868
"12","Oregon.1974.Male",69.5090832985438,69.7029399296767,69.8879257506542,69.7005141731484,61.8340316131033,63.4451146918739,64.947974352379,63.4101025014897,4.76057953972081,6.25347502852064,7.84527623243039,6.29041167165874
"13","Oregon.1975.Female",77.7353821384853,77.9293082275172,78.1093852609735,77.9269889424708,72.3942206932971,73.7519220739277,75.3179857955496,73.8020845891458,2.5756127739175,4.18098460586926,5.58216987310569,4.12490435332502
"14","Oregon.1975.Male",69.9468882511927,70.1144637703918,70.3037477963283,70.1210026885855,62.2900257633625,63.808221657752,65.2037492806361,63.7838127626297,4.83028215248237,6.30695682854512,7.87923663239566,6.3371899259558
"15","Oregon.1976.Female",77.9920083938666,78.1750889791768,78.3532574909903,78.174934175598,72.4522047512337,73.8259854492819,75.3617399169413,73.8653150151063,2.80465350220025,4.3413208253371,5.78483519798811,4.30961916049167
"16","Oregon.1976.Male",70.2724570953263,70.4404460373154,70.6105245359902,70.4411206740194,62.6524015900688,64.1176185923453,65.4033726062724,64.0808809645762,5.03136720426728,6.30064509645843,7.80975396686977,6.36023970944317
"17","Oregon.1977.Female",78.3409244458485,78.5247029484742,78.7258351305668,78.5260791933818,72.62834888912,74.0279871021357,75.4284260638374,74.0415724106577,3.07549912311262,4.49604944582608,5.92881669167932,4.48450678272413
"18","Oregon.1977.Male",70.6154220181124,70.793297169957,70.9796818501587,70.7964469172145,62.8949876171624,64.3501166667716,65.6625565042755,64.3241074706567,5.12544996525739,6.4320110466528,7.88504153278886,6.47233944655776
"19","Oregon.1978.Female",78.5273773416818,78.7036493388324,78.8939674680538,78.7048992189476,72.8011364395988,74.2190937100401,75.5763910260038,74.2047935537563,3.09801485537294,4.50351143984442,5.89958177260735,4.50010566519134
"20","Oregon.1978.Male",70.8885366304786,71.0626939066607,71.2327017251273,71.0631726989679,63.1814195560427,64.6007051454906,65.8596471915515,64.5675104558442,5.21381711487234,6.46024951953586,7.8453971226939,6.49566224312365
"21","Oregon.1979.Female",78.8264950020073,79.0082346130451,79.1984232647766,79.0071024772341,73.0518403421551,74.358692964196,75.6553115700095,74.3660000280903,3.34979933408991,4.65593363797132,5.97979470239077,4.64110244914379
"22","Oregon.1979.Male",71.0972423840476,71.2769376077226,71.4599707941513,71.27548175451,63.4913244666397,64.8258542309175,66.0096780287057,64.782643726095,5.23387875765855,6.46357864915508,7.80392081509766,6.49283802841502
"23","Oregon.1980.Female",78.8671700979947,79.0454235271162,79.2283269216511,79.0488074490061,73.2076810364721,74.4551724175688,75.7710948056949,74.4423731859256,3.28243230911785,4.58134276992307,5.83318419489429,4.6064342630805
"24","Oregon.1980.Male",71.3011088770774,71.4678432341621,71.6380410462346,71.4687141509474,63.6643123857486,65.0415479197727,66.2309617408687,65.0149777985403,5.19632777466722,6.42324970420462,7.80822616562467,6.45373635240711
