"","sex","state","year","X.1","stratum.id","X","age_minbin","COD.x","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean","age","widened_gap","age_COD_cont_yrs_SE","COD.y","RE.estimates","fitted.RE","resid.RE","fixed.from.RE"
"716","Female","Maryland",2009,81511,"Maryland.2009.Female",9121,0,"All other causes",0.3822555,0.4844961,0.5817855,0.483188,0.1291016,0.158163,0.1886156,0.1584339,"<1 year",1,0.0509005102040816,"All other causes",0.102550127169298,0.461399751626231,0.0217882483737685,0.358849624456933
"717","Female","Maryland",2010,81625,"Maryland.2010.Female",9349,0,"All other causes",0.3909395,0.4922371,0.5896534,0.4919562,0.1378355,0.1709723,0.2029592,0.1711852,"<1 year",1,0.0506923214285714,"All other causes",0.102550127169298,0.447805321155086,0.0441508788449139,0.345255193985788
"718","Female","Maryland",2011,81739,"Maryland.2011.Female",9577,0,"All other causes",0.4058493,0.4960622,0.6031214,0.4994972,0.1595742,0.1945289,0.2323014,0.1950137,"<1 year",1,0.0503245153061225,"All other causes",0.102550127169298,0.43376386007473,0.0657333399252699,0.331213732905432
"719","Female","Maryland",2012,81853,"Maryland.2012.Female",9805,0,"All other causes",0.333981,0.4299914,0.5396954,0.4298702,0.1435943,0.1815771,0.2263876,0.1825684,"<1 year",1,0.0524781632653061,"All other causes",0.102550127169298,0.419287943721793,0.0105822562782071,0.316737816552494
"720","Female","Maryland",2013,81967,"Maryland.2013.Female",10033,0,"All other causes",0.2424418,0.3526525,0.4691539,0.3534633,0.1062613,0.1539867,0.2040478,0.1546709,"<1 year",1,0.0578347193877551,"All other causes",0.102550127169298,0.404390147432904,-0.0509268474329039,0.301840020263605
"721","Female","Massachusetts",1969,82081,"Massachusetts.1969.Female",1,0,"All other causes",0.4351252,0.7480874,1.132829,0.7604669,0.1114746,0.1816496,0.2654856,0.1839541,"<1 year",1,0.177985663265306,"All other causes",-0.14169091371431,0.668979813315603,0.0914870866843966,0.810670727029913
"722","Female","Massachusetts",1970,82195,"Massachusetts.1970.Female",229,0,"All other causes",0.5168174,0.7724704,1.08027,0.7802673,0.1231458,0.182046,0.2477712,0.1831546,"<1 year",1,0.143737908163265,"All other causes",-0.14169091371431,0.679925184376121,0.100342115623879,0.821616098090431
"723","Female","Massachusetts",1971,82309,"Massachusetts.1971.Female",457,0,"All other causes",0.5493332,0.7993571,1.085547,0.806113,0.1315932,0.1878363,0.2521761,0.1897628,"<1 year",1,0.136789234693878,"All other causes",-0.14169091371431,0.682134687168243,0.123978312831757,0.823825600882553
"724","Female","Massachusetts",1972,82423,"Massachusetts.1972.Female",685,0,"All other causes",0.5241064,0.756284,1.031734,0.7576912,0.1350766,0.1918185,0.2573268,0.1924022,"<1 year",1,0.129496836734694,"All other causes",-0.14169091371431,0.677166407001149,0.0805247929988513,0.818857320715459
"725","Female","Massachusetts",1973,82537,"Massachusetts.1973.Female",913,0,"All other causes",0.5460697,0.7869657,1.048784,0.7930709,0.1530673,0.2129923,0.2903488,0.2154756,"<1 year",1,0.128243443877551,"All other causes",-0.14169091371431,0.666578429184018,0.126492470815982,0.808269342898328
"726","Female","Massachusetts",1974,82651,"Massachusetts.1974.Female",1141,0,"All other causes",0.4135933,0.6273105,0.8686743,0.6309903,0.1244853,0.1826618,0.2572817,0.1842789,"<1 year",1,0.116092091836735,"All other causes",-0.14169091371431,0.651928839026032,-0.0209385390260319,0.793619752740342
"727","Female","Massachusetts",1975,82765,"Massachusetts.1975.Female",1369,0,"All other causes",0.4044881,0.6159732,0.8634444,0.6215359,0.1206201,0.1802338,0.2496685,0.1804054,"<1 year",1,0.11708068877551,"All other causes",-0.14169091371431,0.634775721836369,-0.0132398218363694,0.77646663555068
"728","Female","Massachusetts",1976,82879,"Massachusetts.1976.Female",1597,0,"All other causes",0.3648556,0.5699726,0.790925,0.5687965,0.1201181,0.1819245,0.2503558,0.1821496,"<1 year",1,0.108691173469388,"All other causes",-0.14169091371431,0.616677162924211,-0.0478806629242108,0.758368076638521
"729","Female","Massachusetts",1977,82993,"Massachusetts.1977.Female",1825,0,"All other causes",0.3750843,0.5593762,0.7758397,0.566151,0.1159616,0.1676311,0.2337388,0.1697865,"<1 year",1,0.102233520408163,"All other causes",-0.14169091371431,0.599191247598736,-0.0330402475987362,0.740882161313046
"730","Female","Massachusetts",1978,83107,"Massachusetts.1978.Female",2053,0,"All other causes",0.4141937,0.629502,0.8427435,0.6290875,0.132815,0.19853,0.2686284,0.1992782,"<1 year",1,0.109323928571429,"All other causes",-0.14169091371431,0.583873086348067,0.0452144136519326,0.725564000062378
"731","Female","Massachusetts",1979,83221,"Massachusetts.1979.Female",2281,0,"All other causes",0.4297333,0.6411401,0.8772583,0.6448621,0.1490037,0.2184073,0.3009695,0.220325,"<1 year",1,0.114164540816327,"All other causes",-0.14169091371431,0.571647127596044,0.0732149724039564,0.713338041310354
"732","Female","Massachusetts",1980,83335,"Massachusetts.1980.Female",2509,0,"All other causes",0.3909526,0.5984613,0.8342298,0.6002072,0.1586473,0.2357315,0.3435463,0.2394321,"<1 year",1,0.113080918367347,"All other causes",-0.14169091371431,0.562030729406098,0.0381764705939024,0.703721643120408
"733","Female","Massachusetts",1981,83449,"Massachusetts.1981.Female",2737,0,"All other causes",0.3720525,0.5549107,0.7634731,0.5604038,0.1323952,0.1975004,0.2730223,0.1998122,"<1 year",1,0.099852193877551,"All other causes",-0.14169091371431,0.554350861293955,0.00605293870604495,0.696041775008265
"734","Female","Massachusetts",1982,83563,"Massachusetts.1982.Female",2965,0,"All other causes",0.3326458,0.5242321,0.7154998,0.5249071,0.1180874,0.1803524,0.2534879,0.1813816,"<1 year",1,0.0976668367346939,"All other causes",-0.14169091371431,0.54793449277534,-0.0230273927753405,0.689625406489651
"735","Female","Massachusetts",1983,83677,"Massachusetts.1983.Female",3193,0,"All other causes",0.3645916,0.5490301,0.7501446,0.5534612,0.1317897,0.1951334,0.2735408,0.1979393,"<1 year",1,0.0983553571428571,"All other causes",-0.14169091371431,0.542108593365979,0.0113526066340206,0.683799507080289
"736","Female","Massachusetts",1984,83791,"Massachusetts.1984.Female",3421,0,"All other causes",0.3922027,0.5957855,0.7856492,0.5964911,0.1469201,0.2133433,0.2928166,0.2150995,"<1 year",1,0.100369005102041,"All other causes",-0.14169091371431,0.536200132581597,0.0602909674184032,0.677891046295907
"737","Female","Massachusetts",1985,83905,"Massachusetts.1985.Female",3649,0,"All other causes",0.5046109,0.6818764,0.8721993,0.6835512,0.17198,0.2360698,0.3138666,0.2372603,"<1 year",1,0.0937725510204082,"All other causes",-0.14169091371431,0.529536079937918,0.154015120062082,0.671226993652228
"738","Female","Massachusetts",1986,84019,"Massachusetts.1986.Female",3877,0,"All other causes",0.535223,0.7207444,0.9401027,0.727861,0.1885178,0.2532498,0.3371452,0.254885,"<1 year",1,0.103285637755102,"All other causes",-0.14169091371431,0.521443404950668,0.206417595049332,0.663134318664978
"739","Female","Massachusetts",1987,84133,"Massachusetts.1987.Female",4105,0,"All other causes",0.5618257,0.7436024,0.9571792,0.746734,0.1932764,0.2576326,0.3364789,0.2599694,"<1 year",1,0.100855484693878,"All other causes",-0.14169091371431,0.511261043702598,0.235472956297402,0.652951957416908
"740","Female","Massachusetts",1988,84247,"Massachusetts.1988.Female",4333,0,"All other causes",0.5324248,0.7033559,0.8929637,0.7066475,0.1945085,0.2644889,0.3386108,0.2656126,"<1 year",1,0.0919742091836735,"All other causes",-0.14169091371431,0.49879313256957,0.20785436743043,0.640484046283881
"741","Female","Massachusetts",1989,84361,"Massachusetts.1989.Female",4561,0,"All other causes",0.4756907,0.6439912,0.8291104,0.6453563,0.1592237,0.2142992,0.2768513,0.2153768,"<1 year",1,0.0901580867346939,"All other causes",-0.14169091371431,0.484448119562235,0.160908180437765,0.626139033276545
"742","Female","Massachusetts",1990,84475,"Massachusetts.1990.Female",4789,0,"All other causes",0.3824122,0.5233611,0.6736422,0.5246277,0.1263174,0.1755102,0.2298449,0.176666,"<1 year",1,0.0742933673469388,"All other causes",-0.14169091371431,0.468674839854949,0.055952860145051,0.610365753569259
"743","Female","Massachusetts",1991,84589,"Massachusetts.1991.Female",5017,0,"All other causes",0.2760109,0.4084189,0.541434,0.4074704,0.08989379,0.1333092,0.1781179,0.133046,"<1 year",1,0.0677099744897959,"All other causes",-0.14169091371431,0.451922128622072,-0.0444517286220725,0.593613042336383
"744","Female","Massachusetts",1992,84703,"Massachusetts.1992.Female",5245,0,"All other causes",0.2589524,0.3794497,0.5082094,0.3810161,0.08640838,0.1287712,0.1749559,0.130219,"<1 year",1,0.0635859693877551,"All other causes",-0.14169091371431,0.434638821037964,-0.0536227210379641,0.576329734752274
"745","Female","Massachusetts",1993,84817,"Massachusetts.1993.Female",5473,0,"All other causes",0.2224744,0.3325395,0.4680067,0.3354004,0.08470735,0.130802,0.1867352,0.1320148,"<1 year",1,0.0626357908163265,"All other causes",-0.14169091371431,0.417273752276983,-0.0818733522769826,0.558964665991293
"746","Female","Massachusetts",1994,84931,"Massachusetts.1994.Female",5701,0,"All other causes",0.2479814,0.3645778,0.5071244,0.3680657,0.08726177,0.1275284,0.1809755,0.1288823,"<1 year",1,0.0661079081632653,"All other causes",-0.14169091371431,0.400275757513487,-0.0322100575134868,0.541966671227797
"747","Female","Massachusetts",1995,85045,"Massachusetts.1995.Female",5929,0,"All other causes",0.260403,0.3879166,0.5188504,0.3880539,0.09787536,0.1429445,0.2025646,0.1455437,"<1 year",1,0.0659304591836735,"All other causes",-0.14169091371431,0.384093671921836,0.00396022807816426,0.525784585636146
"748","Female","Massachusetts",1996,85159,"Massachusetts.1996.Female",6157,0,"All other causes",0.2118389,0.3317284,0.4642517,0.334693,0.08248115,0.1298219,0.1850184,0.1304086,"<1 year",1,0.0643910204081633,"All other causes",-0.14169091371431,0.369152137058385,-0.0344591370583847,0.510843050772695
"749","Female","Massachusetts",1997,85273,"Massachusetts.1997.Female",6385,0,"All other causes",0.202432,0.3179987,0.4413658,0.3188751,0.08430106,0.1334125,0.1901118,0.1345941,"<1 year",1,0.0609525,"All other causes",-0.14169091371431,0.355513786269362,-0.0366386862693625,0.497204699983673
"750","Female","Massachusetts",1998,85387,"Massachusetts.1998.Female",6613,0,"All other causes",0.2111422,0.3208377,0.4390256,0.3220014,0.1018087,0.1551256,0.2246013,0.157187,"<1 year",1,0.0581335204081633,"All other causes",-0.14169091371431,0.342962578263995,-0.0209611782639951,0.484653491978305
"751","Female","Massachusetts",1999,85501,"Massachusetts.1999.Female",6841,0,"All other causes",0.2353637,0.3523047,0.4777628,0.3528828,0.1226226,0.1840599,0.278222,0.187474,"<1 year",1,0.0618365051020408,"All other causes",-0.14169091371431,0.331275303272099,0.0216074967279006,0.47296621698641
"752","Female","Massachusetts",2000,85615,"Massachusetts.2000.Female",7069,0,"All other causes",0.2424742,0.3527138,0.4769747,0.3538547,0.1414513,0.2114936,0.3014391,0.2126529,"<1 year",1,0.059821556122449,"All other causes",-0.14169091371431,0.320228751523492,0.0336259484765076,0.461919665237802
"753","Female","Massachusetts",2001,85729,"Massachusetts.2001.Female",7297,0,"All other causes",0.2119366,0.3146205,0.4322731,0.3164489,0.1383906,0.2014725,0.2924196,0.2044003,"<1 year",1,0.0562082908163265,"All other causes",-0.14169091371431,0.309599713247992,0.00684918675200846,0.451290626962302
"754","Female","Massachusetts",2002,85843,"Massachusetts.2002.Female",7525,0,"All other causes",0.2067088,0.307527,0.4172246,0.307735,0.15088,0.2237645,0.3399217,0.2300858,"<1 year",1,0.0537030102040816,"All other causes",-0.14169091371431,0.299164978675414,0.00857002132458617,0.440855892389724
"755","Female","Massachusetts",2003,85957,"Massachusetts.2003.Female",7753,0,"All other causes",0.2108605,0.3107928,0.4149464,0.3121856,0.1653401,0.2532614,0.4122555,0.262047,"<1 year",1,0.0520627295918367,"All other causes",-0.14169091371431,0.288701338035576,0.0234842619644236,0.430392251749886
"756","Female","Massachusetts",2004,86071,"Massachusetts.2004.Female",7981,0,"All other causes",0.1707642,0.2745242,0.3892886,0.2759954,0.1779752,0.2967483,0.5986207,0.3201549,"<1 year",1,0.0557460204081633,"All other causes",-0.14169091371431,0.277985581558296,-0.00199018155829611,0.419676495272606
"757","Female","Massachusetts",2005,86185,"Massachusetts.2005.Female",8209,0,"All other causes",0.1290423,0.2219828,0.3268116,0.2240393,0.1576784,0.2978704,0.7216353,0.3372393,"<1 year",1,0.0504513520408163,"All other causes",-0.14169091371431,0.266814619802505,-0.0427753198025053,0.408505533516815
"758","Female","Massachusetts",2006,86299,"Massachusetts.2006.Female",8437,0,"All other causes",0.09889279,0.1912873,0.2967349,0.1932043,-6.337225,0.5231464,4.498083,0.3538901,"<1 year",1,0.0504699260204082,"All other causes",-0.14169091371431,0.255134065134499,-0.0619297651344985,0.396824978848809
"759","Female","Massachusetts",2007,86413,"Massachusetts.2007.Female",8665,0,"All other causes",0.08396236,0.1742387,0.2738089,0.1747055,-12.24268,-0.4101112,8.952725,-1.043596,"<1 year",1,0.0484302397959184,"All other causes",-0.14169091371431,0.242956178510763,-0.0682506785107628,0.384647092225073
"760","Female","Massachusetts",2008,86527,"Massachusetts.2008.Female",8893,0,"All other causes",0.06297014,0.1542516,0.2558708,0.1555293,-3.377762,-0.3181122,2.049812,-0.336623,"<1 year",1,0.0492093520408163,"All other causes",-0.14169091371431,0.230293535267928,-0.0747642352679277,0.371984448982238
"761","Female","Massachusetts",2009,86641,"Massachusetts.2009.Female",9121,0,"All other causes",0.08137631,0.1710304,0.2793857,0.1735368,-4.493415,-0.3747154,4.443436,-0.4419827,"<1 year",1,0.0505125994897959,"All other causes",-0.14169091371431,0.217158710742623,-0.043621910742623,0.358849624456933
"762","Female","Massachusetts",2010,86755,"Massachusetts.2010.Female",9349,0,"All other causes",0.1055923,0.1996975,0.3000958,0.2009906,-1.784006,-0.331604,-0.1177323,-0.5885851,"<1 year",1,0.0496182397959184,"All other causes",-0.14169091371431,0.203564280271478,-0.00257368027147753,0.345255193985788
"763","Female","Massachusetts",2011,86869,"Massachusetts.2011.Female",9577,0,"All other causes",0.09121832,0.1842171,0.2799697,0.1846017,-1.154937,-0.2660882,-0.09632096,-0.3406574,"<1 year",1,0.048150862244898,"All other causes",-0.14169091371431,0.189522819191122,-0.00492111919112154,0.331213732905432
"764","Female","Massachusetts",2012,86983,"Massachusetts.2012.Female",9805,0,"All other causes",0.0949386,0.183975,0.2897336,0.1847801,-0.5677757,-0.2023459,-0.07903712,-0.233183,"<1 year",1,0.0496926020408163,"All other causes",-0.14169091371431,0.175046902838184,0.00973319716181562,0.316737816552494
"765","Female","Massachusetts",2013,87097,"Massachusetts.2013.Female",10033,0,"All other causes",0.05830624,0.1654452,0.2865603,0.1669464,-0.4124496,-0.1489194,-0.04829439,-0.1689942,"<1 year",1,0.0582280765306122,"All other causes",-0.14169091371431,0.160149106549295,0.00679729345070465,0.301840020263605
"766","Female","Michigan",1969,87211,"Michigan.1969.Female",1,0,"All other causes",0.863207,1.063776,1.263207,1.062698,0.1521394,0.1821281,0.2126792,0.1821413,"<1 year",1,0.102040816326531,"All other causes",0.211929449463099,1.02260017649301,0.0400978235069875,0.810670727029913
"767","Female","Michigan",1970,87325,"Michigan.1970.Female",229,0,"All other causes",0.789853,0.9694979,1.150055,0.9714454,0.1390349,0.1666248,0.1955818,0.1667745,"<1 year",1,0.0918882653061225,"All other causes",0.211929449463099,1.03354554755353,-0.0621001475535304,0.821616098090431
"768","Female","Michigan",1971,87439,"Michigan.1971.Female",457,0,"All other causes",0.9333657,1.111013,1.288068,1.110548,0.1619202,0.1887458,0.2135954,0.1882237,"<1 year",1,0.0904852806122449,"All other causes",0.211929449463099,1.03575505034565,0.074792949654348,0.823825600882553
"769","Female","Michigan",1972,87553,"Michigan.1972.Female",685,0,"All other causes",1.026519,1.210453,1.409761,1.211949,0.1870877,0.2144036,0.2446235,0.2144823,"<1 year",1,0.0977658163265306,"All other causes",0.211929449463099,1.03078677017856,0.181162229821442,0.818857320715459
"770","Female","Michigan",1973,87667,"Michigan.1973.Female",913,0,"All other causes",1.03031,1.20749,1.382028,1.206155,0.1897485,0.2174997,0.2444923,0.2170396,"<1 year",1,0.0897239795918367,"All other causes",0.211929449463099,1.02019879236143,0.185956207638573,0.808269342898328
"771","Female","Michigan",1974,87781,"Michigan.1974.Female",1141,0,"All other causes",0.8683874,1.043113,1.228035,1.041154,0.1687167,0.1978725,0.2264701,0.1978434,"<1 year",1,0.0917468367346939,"All other causes",0.211929449463099,1.00554920220344,0.0356047977965588,0.793619752740342
"772","Female","Michigan",1975,87895,"Michigan.1975.Female",1369,0,"All other causes",0.714028,0.8629442,1.030518,0.8669031,0.1445148,0.1717336,0.201147,0.1716215,"<1 year",1,0.0807372448979592,"All other causes",0.211929449463099,0.988396085013779,-0.121492985013779,0.77646663555068
"773","Female","Michigan",1976,88009,"Michigan.1976.Female",1597,0,"All other causes",0.6650416,0.8057814,0.9687778,0.8100402,0.1407949,0.167289,0.1967714,0.1672652,"<1 year",1,0.0774837244897959,"All other causes",0.211929449463099,0.97029752610162,-0.16025732610162,0.758368076638521
"774","Female","Michigan",1977,88123,"Michigan.1977.Female",1825,0,"All other causes",0.6289539,0.7648045,0.9323619,0.7672991,0.126988,0.1520527,0.1804292,0.1526044,"<1 year",1,0.0774,"All other causes",0.211929449463099,0.952811610776145,-0.185512510776145,0.740882161313046
"775","Female","Michigan",1978,88237,"Michigan.1978.Female",2053,0,"All other causes",0.7027884,0.8499991,0.9986615,0.8514266,0.138962,0.1649422,0.1914764,0.165061,"<1 year",1,0.0754778316326531,"All other causes",0.211929449463099,0.937493449525477,-0.0860668495254766,0.725564000062378
"776","Female","Michigan",1979,88351,"Michigan.1979.Female",2281,0,"All other causes",0.7130624,0.8528305,1.001945,0.8538993,0.1399647,0.1631968,0.1887212,0.1635571,"<1 year",1,0.0736945408163266,"All other causes",0.211929449463099,0.925267490773453,-0.0713681907734528,0.713338041310354
"777","Female","Michigan",1980,88465,"Michigan.1980.Female",2509,0,"All other causes",0.7951303,0.9479846,1.110203,0.9491776,0.1527256,0.1778607,0.2033223,0.1784591,"<1 year",1,0.0803756887755102,"All other causes",0.211929449463099,0.915651092583507,0.0335265074164931,0.703721643120408
"778","Female","Michigan",1981,88579,"Michigan.1981.Female",2737,0,"All other causes",0.7736799,0.9135289,1.058769,0.9161237,0.1459462,0.1692493,0.1951863,0.1697207,"<1 year",1,0.0727268112244898,"All other causes",0.211929449463099,0.907971224471364,0.00815247552863574,0.696041775008265
"779","Female","Michigan",1982,88693,"Michigan.1982.Female",2965,0,"All other causes",0.7024028,0.8441841,0.9929259,0.8441204,0.131345,0.1552632,0.1805932,0.1553869,"<1 year",1,0.0741130357142857,"All other causes",0.211929449463099,0.90155485595275,-0.0574344559527497,0.689625406489651
"780","Female","Michigan",1983,88807,"Michigan.1983.Female",3193,0,"All other causes",0.724516,0.8591024,0.9974814,0.8601781,0.1367373,0.1590876,0.1815694,0.1593139,"<1 year",1,0.0696340306122449,"All other causes",0.211929449463099,0.895728956543389,-0.0355508565433886,0.683799507080289
"781","Female","Michigan",1984,88921,"Michigan.1984.Female",3421,0,"All other causes",0.7805513,0.9063334,1.052654,0.9114195,0.1443601,0.1656992,0.1889881,0.1662049,"<1 year",1,0.0694139540816327,"All other causes",0.211929449463099,0.889820495759006,0.021599004240994,0.677891046295907
"782","Female","Michigan",1985,89035,"Michigan.1985.Female",3649,0,"All other causes",0.6543055,0.7781217,0.9167504,0.7786685,0.1219657,0.1437364,0.1671008,0.1440461,"<1 year",1,0.0669502295918367,"All other causes",0.211929449463099,0.883156443115327,-0.104487943115327,0.671226993652228
"783","Female","Michigan",1986,89149,"Michigan.1986.Female",3877,0,"All other causes",0.6748056,0.8085822,0.9367818,0.8079006,0.1266337,0.1492389,0.1708909,0.1492664,"<1 year",1,0.0668306632653061,"All other causes",0.211929449463099,0.875063768128077,-0.0671631681280773,0.663134318664978
"784","Female","Michigan",1987,89263,"Michigan.1987.Female",4105,0,"All other causes",0.6493246,0.7759939,0.9057319,0.7766892,0.1196291,0.1414659,0.1624296,0.141243,"<1 year",1,0.0654100255102041,"All other causes",0.211929449463099,0.864881406880007,-0.088192206880007,0.652951957416908
"785","Female","Michigan",1988,89377,"Michigan.1988.Female",4333,0,"All other causes",0.7353405,0.8740417,1.012521,0.8745095,0.1306662,0.1537469,0.1752389,0.153556,"<1 year",1,0.0707093112244898,"All other causes",0.211929449463099,0.85241349574698,0.0220960042530204,0.640484046283881
"786","Female","Michigan",1989,89491,"Michigan.1989.Female",4561,0,"All other causes",0.8375235,0.9596631,1.091728,0.9579224,0.1407031,0.1610441,0.1801709,0.160655,"<1 year",1,0.0648480867346939,"All other causes",0.211929449463099,0.838068482739644,0.119853917260356,0.626139033276545
"787","Female","Michigan",1990,89605,"Michigan.1990.Female",4789,0,"All other causes",0.8287821,0.9553142,1.086577,0.9560886,0.1423357,0.1618866,0.1822469,0.1618426,"<1 year",1,0.0657640051020408,"All other causes",0.211929449463099,0.822295203032358,0.133793396967642,0.610365753569259
"788","Female","Michigan",1991,89719,"Michigan.1991.Female",5017,0,"All other causes",0.8525071,0.9746358,1.109235,0.9743927,0.1448254,0.1641741,0.1846934,0.1642388,"<1 year",1,0.0654918112244898,"All other causes",0.211929449463099,0.805542491799482,0.168850208200518,0.593613042336383
"789","Female","Michigan",1992,89833,"Michigan.1992.Female",5245,0,"All other causes",0.8380079,0.9559657,1.093758,0.9586633,0.1384096,0.1570079,0.1776877,0.1573146,"<1 year",1,0.0652423724489796,"All other causes",0.211929449463099,0.788259184215373,0.170404115784627,0.576329734752274
"790","Female","Michigan",1993,89947,"Michigan.1993.Female",5473,0,"All other causes",0.7351475,0.8556632,0.9783538,0.8532429,0.1242598,0.142643,0.1605488,0.1422514,"<1 year",1,0.0620424234693878,"All other causes",0.211929449463099,0.770894115454392,0.0823487845456082,0.558964665991293
"791","Female","Michigan",1994,90061,"Michigan.1994.Female",5701,0,"All other causes",0.6825771,0.8148382,0.9458458,0.815392,0.1180959,0.1373518,0.1572417,0.137422,"<1 year",1,0.0671603826530612,"All other causes",0.211929449463099,0.753896120690896,0.0614958793091041,0.541966671227797
"792","Female","Michigan",1995,90175,"Michigan.1995.Female",5929,0,"All other causes",0.6864255,0.7983336,0.9291044,0.7987817,0.1170803,0.135011,0.1543628,0.1350094,"<1 year",1,0.0619078826530612,"All other causes",0.211929449463099,0.737714035099245,0.0610676649007551,0.525784585636146
"793","Female","Michigan",1996,90289,"Michigan.1996.Female",6157,0,"All other causes",0.7054066,0.8352394,0.9592347,0.8347484,0.1258575,0.1461464,0.1663855,0.1458874,"<1 year",1,0.0647520663265306,"All other causes",0.211929449463099,0.722772500235794,0.111975899764206,0.510843050772695
"794","Female","Michigan",1997,90403,"Michigan.1997.Female",6385,0,"All other causes",0.6905078,0.8078681,0.9350018,0.8096962,0.1211665,0.1394981,0.1596408,0.1398271,"<1 year",1,0.0623709183673469,"All other causes",0.211929449463099,0.709134149446772,0.100562050553228,0.497204699983673
"795","Female","Michigan",1998,90517,"Michigan.1998.Female",6613,0,"All other causes",0.6214237,0.7351799,0.8518247,0.7366413,0.1144323,0.1330224,0.1526622,0.1332703,"<1 year",1,0.0587757653061224,"All other causes",0.211929449463099,0.696582941441404,0.0400583585585956,0.484653491978305
"796","Female","Michigan",1999,90631,"Michigan.1999.Female",6841,0,"All other causes",0.6074981,0.7102927,0.8401496,0.7126884,0.1106836,0.1274741,0.1473917,0.1276427,"<1 year",1,0.0593498724489796,"All other causes",0.211929449463099,0.684895666449509,0.0277927335504914,0.47296621698641
"797","Female","Michigan",2000,90745,"Michigan.2000.Female",7069,0,"All other causes",0.5603805,0.6570171,0.7830353,0.6611881,0.1023811,0.1196541,0.1392938,0.119845,"<1 year",1,0.056799693877551,"All other causes",0.211929449463099,0.673849114700902,-0.0126610147009016,0.461919665237802
"798","Female","Michigan",2001,90859,"Michigan.2001.Female",7297,0,"All other causes",0.5472417,0.6591164,0.767393,0.6593976,0.09887975,0.1169671,0.1345281,0.1171589,"<1 year",1,0.0561610459183673,"All other causes",0.211929449463099,0.663220076425401,-0.00382247642540068,0.451290626962302
"799","Female","Michigan",2002,90973,"Michigan.2002.Female",7525,0,"All other causes",0.5776858,0.6867052,0.7993327,0.6872907,0.10465,0.1229435,0.1407705,0.1228384,"<1 year",1,0.0565425765306122,"All other causes",0.211929449463099,0.652785341852823,0.034505358147177,0.440855892389724
"800","Female","Michigan",2003,91087,"Michigan.2003.Female",7753,0,"All other causes",0.5729894,0.6766876,0.794424,0.6782186,0.1064458,0.1246536,0.1460682,0.1251008,"<1 year",1,0.056488418367347,"All other causes",0.211929449463099,0.642321701212986,0.0358968987870144,0.430392251749886
"801","Female","Michigan",2004,91201,"Michigan.2004.Female",7981,0,"All other causes",0.6119338,0.7124359,0.8376363,0.7142586,0.1151188,0.133166,0.1540619,0.1336582,"<1 year",1,0.0575771683673469,"All other causes",0.211929449463099,0.631605944735705,0.0826526552642947,0.419676495272606
"802","Female","Michigan",2005,91315,"Michigan.2005.Female",8209,0,"All other causes",0.597516,0.706101,0.8245393,0.7085568,0.1195661,0.1395268,0.1605611,0.139695,"<1 year",1,0.0579141071428571,"All other causes",0.211929449463099,0.620434982979915,0.0881218170200855,0.408505533516815
"803","Female","Michigan",2006,91429,"Michigan.2006.Female",8437,0,"All other causes",0.5111434,0.620178,0.7468636,0.6226875,0.1053629,0.1242678,0.1451497,0.1245504,"<1 year",1,0.0601327040816326,"All other causes",0.211929449463099,0.608754428311908,0.0139330716880922,0.396824978848809
"804","Female","Michigan",2007,91543,"Michigan.2007.Female",8665,0,"All other causes",0.4731786,0.576593,0.686764,0.5772249,0.09920804,0.1197356,0.140667,0.1193909,"<1 year",1,0.0544860714285714,"All other causes",0.211929449463099,0.596576541688172,-0.019351641688172,0.384647092225073
"805","Female","Michigan",2008,91657,"Michigan.2008.Female",8893,0,"All other causes",0.4440707,0.5428728,0.6424374,0.5416401,0.09765279,0.1178113,0.1382047,0.1176387,"<1 year",1,0.05060375,"All other causes",0.211929449463099,0.583913898445337,-0.042273798445337,0.371984448982238
"806","Female","Michigan",2009,91771,"Michigan.2009.Female",9121,0,"All other causes",0.3812354,0.4796883,0.5869583,0.4825786,0.08733238,0.1073912,0.1290316,0.1079525,"<1 year",1,0.0524803316326531,"All other causes",0.211929449463099,0.570779073920032,-0.0882004739200322,0.358849624456933
"807","Female","Michigan",2010,91885,"Michigan.2010.Female",9349,0,"All other causes",0.3781126,0.4731332,0.5757349,0.4740329,0.08875997,0.1095807,0.1319219,0.109585,"<1 year",1,0.0504138520408163,"All other causes",0.211929449463099,0.557184643448887,-0.0831517434488868,0.345255193985788
"808","Female","Michigan",2011,91999,"Michigan.2011.Female",9577,0,"All other causes",0.3672518,0.4602397,0.5656451,0.4624093,0.09009876,0.1115818,0.1350182,0.1118799,"<1 year",1,0.0506105357142857,"All other causes",0.211929449463099,0.543143182368531,-0.0807338823685307,0.331213732905432
"809","Female","Michigan",2012,92113,"Michigan.2012.Female",9805,0,"All other causes",0.3275886,0.4203316,0.5181178,0.4218334,0.07997583,0.100559,0.123203,0.101013,"<1 year",1,0.048604387755102,"All other causes",0.211929449463099,0.528667266015594,-0.106833866015594,0.316737816552494
"810","Female","Michigan",2013,92227,"Michigan.2013.Female",10033,0,"All other causes",0.2937222,0.3997091,0.5110691,0.4003725,0.07383998,0.09814612,0.123052,0.09814877,"<1 year",1,0.0554456377551021,"All other causes",0.211929449463099,0.513769469726705,-0.113396969726705,0.301840020263605
